distance_m,lat,lon,elev_dem_m,delta_elev_m,grade_raw,grade_smoothed,grade_raw_pct,grade_smoothed_pct
25300,-12.50699583,131.0193924,37.06031816,1.097185304,0.010971853,-0.00531142,1.097185304,-0.53114201
25400,-12.50778303,131.0198447,38.15750346,-1.285337642,-0.012853376,-0.007317253,-1.285337642,-0.731725251
25500,-12.50857022,131.0202969,36.87216582,-1.974658178,-0.019746582,-0.015736621,-1.974658178,-1.573662076
25600,-12.5093573,131.0207494,34.89750764,-4.131837786,-0.041318378,-0.030065403,-4.131837786,-3.006540258
25700,-12.5101367,131.0212154,30.76566986,-4.634327426,-0.046343274,-0.030068461,-4.634327426,-3.006846087
25800,-12.51087893,131.0217389,26.13134243,-1.286560957,-0.01286561,-0.028975398,-1.286560957,-2.897539849
25900,-12.51157543,131.0223251,24.84478147,-1.537433227,-0.015374332,-0.024170132,-1.537433227,-2.417013164
26000,-12.51223613,131.0229526,23.30734825,-2.209731046,-0.02209731,-0.018316098,-2.209731046,-1.83160982
26100,-12.51282609,131.0236494,21.0976172,-2.292714052,-0.022927141,-0.016316951,-2.292714052,-1.631695053
26200,-12.51337053,131.0243826,18.80490315,-0.486901889,-0.004869019,-0.006449312,-0.486901889,-0.644931157
26300,-12.51384012,131.0251685,18.31800126,2.409622358,0.024096224,0.00473482,2.409622358,0.473481982
26400,-12.5142685,131.0259779,20.72762362,2.263921511,0.022639215,0.020107794,2.263921511,2.010779431
26500,-12.51460562,131.0268308,22.99154513,3.856475743,0.038564757,0.031437375,3.856475743,3.143737477
26600,-12.5148868,131.0277051,26.84802087,4.044930294,0.040449303,0.033207533,4.044930294,3.320753346
26700,-12.51514109,131.028588,30.89295116,3.117685838,0.031176858,0.033088857,3.117685838,3.308885716
26800,-12.51538254,131.0294746,34.010637,2.216450991,0.02216451,0.028382267,2.216450991,2.838226747
26900,-12.51563795,131.0303572,36.22708799,1.973839866,0.019738399,0.021578921,1.973839866,2.157892053
27000,-12.51592635,131.0312289,38.20092786,1.323591518,0.013235915,0.01484824,1.323591518,1.484823954
27100,-12.51630309,131.0320644,39.52451938,0.425413443,0.004254134,0.009970544,0.425413443,0.997054358
27200,-12.5167807,131.0328442,39.94993282,0.265372603,0.002653726,0.006076992,0.265372603,0.607699235
27300,-12.51729777,131.0335989,40.21530542,0.416419377,0.004164194,0.004182994,0.416419377,0.418299405
27400,-12.51781506,131.0343534,40.6317248,0.565992196,0.005659922,0.004405399,0.565992196,0.440539886
27500,-12.51833235,131.0351079,41.197717,0.514375368,0.005143754,0.007975574,0.514375368,0.797557403
27600,-12.51885414,131.0358591,41.71209236,1.693442672,0.016934427,0.007999611,1.693442672,0.799961056
27700,-12.51937829,131.0366087,43.40553504,0.426033989,0.00426034,0.007084785,0.426033989,0.708478458
27800,-12.51990373,131.0373574,43.83156902,0.200061804,0.002000618,0.007757322,0.200061804,0.775732249
27900,-12.52043185,131.0381041,44.03163083,0.783390529,0.007833905,0.005430345,0.783390529,0.543034532
28000,-12.52096018,131.0388506,44.81502136,0.762651805,0.007626518,0.003596103,0.762651805,0.35961027
28100,-12.52148511,131.0395996,45.57767316,-0.307663057,-0.003076631,0.004214073,-0.307663057,0.421407275
28200,-12.52201271,131.0403467,45.27001011,0.447249822,0.004472498,0.002277095,0.447249822,0.227709486
28300,-12.52254001,131.041094,45.71725993,0.008599373,8.60E-05,0.000242412,0.008599373,0.024241228
28400,-12.52306507,131.0418429,45.7258593,-0.051221226,-0.000512212,0.001197829,-0.051221226,0.119782895
28500,-12.52359011,131.0425919,45.67463807,0.074503609,0.000745036,0.001843309,0.074503609,0.184330879
28600,-12.52411711,131.0433394,45.74914168,0.705441758,0.007054418,0.004308407,0.705441758,0.430840698
28700,-12.52464203,131.0440884,46.45458344,0.994638649,0.009946386,0.005940005,0.994638649,0.594000507
28800,-12.52517109,131.0448344,47.44922209,0.60141801,0.00601418,0.008920285,0.60141801,0.892028536
28900,-12.52570116,131.0455797,48.0506401,1.266615728,0.012666157,0.008195172,1.266615728,0.81951723
29000,-12.52625119,131.046309,49.31725583,0.415396531,0.004153965,0.005392496,0.415396531,0.539249641
29100,-12.52684558,131.0470021,49.73265236,-0.126431704,-0.001264317,0.003463088,-0.126431704,0.34630877
29200,-12.52745768,131.0476789,49.60622066,-0.170345474,-0.001703455,-0.000395331,-0.170345474,-0.039533082
29300,-12.52811688,131.0483084,49.43587518,-0.276751682,-0.002767517,-0.001124446,-0.276751682,-0.112444552
29400,-12.52877768,131.0489363,49.1591235,0.12375065,0.001237507,-0.001276797,0.12375065,-0.127679745
29500,-12.52947111,131.0495259,49.28287415,-0.187372475,-0.001873725,-0.003472397,-0.187372475,-0.347239708
29600,-12.53017401,131.0501045,49.09550168,-1.048585327,-0.010485853,-0.004110286,-1.048585327,-0.411028587
29700,-12.53087691,131.050683,48.04691635,-0.531907195,-0.005319072,-0.005557684,-0.531907195,-0.555768406
29800,-12.53158506,131.0512547,47.51500915,-0.455208626,-0.004552086,-0.00807222,-0.455208626,-0.807222011
29900,-12.53230304,131.0518137,47.05980053,-1.193186896,-0.011931869,-0.007931075,-1.193186896,-0.793107535
30000,-12.53300876,131.0523885,45.86661363,-0.992127422,-0.009921274,-0.006525426,-0.992127422,-0.652542566
30100,-12.53370768,131.052972,44.87448621,0.03035268,0.000303527,-0.004569608,0.03035268,-0.456960775
30200,-12.5344071,131.0535549,44.90483889,0.327118536,0.003271185,-0.000294623,0.327118536,-0.029462349
30300,-12.53510946,131.0541341,45.23195743,0.516806809,0.005168068,0.006126418,0.516806809,0.612641818
30400,-12.53581181,131.0547133,45.74876424,1.576289247,0.015762892,0.007521544,1.576289247,0.752154373
30500,-12.53651195,131.0552953,47.32505348,0.588402899,0.005884029,0.006201581,0.588402899,0.620158054
30600,-12.53719761,131.0558948,47.91345638,-0.200866741,-0.002008667,0.006915474,-0.200866741,0.691547356
30700,-12.53788325,131.0564945,47.71258964,0.802364017,0.00802364,0.003406445,0.802364017,0.340644503
30800,-12.53856888,131.0570941,48.51495366,0.172677836,0.001726778,0.001318102,0.172677836,0.131810163
30900,-12.53925142,131.0576973,48.6876315,-0.246934461,-0.002469345,-7.60E-05,-0.246934461,-0.007600456
31000,-12.53992893,131.0583064,48.44069703,-0.758509216,-0.007585092,-0.002517217,-0.758509216,-0.251721729
31100,-12.5406065,131.0589155,47.68218782,-0.174121076,-0.001741211,-0.004025386,-0.174121076,-0.402538647
31200,-12.5413158,131.0594835,47.50806674,-0.430589835,-0.004305898,-0.004172437,-0.430589835,-0.417243665
31300,-12.54205616,131.0600115,47.07747691,-0.305754534,-0.003057545,-0.001301901,-0.305754534,-0.13019007
31400,-12.54279651,131.0605394,46.77172237,0.389705164,0.003897052,-0.000508481,0.389705164,-0.050848127
31500,-12.54353683,131.0610674,47.16142754,0.143246695,0.001432467,-0.000984538,0.143246695,-0.098453812
31600,-12.54427712,131.0615954,47.30467423,-0.621012573,-0.006210126,-0.001234453,-0.621012573,-0.12344528
31700,-12.5450174,131.0621234,46.68366166,-0.405720407,-0.004057204,-0.003223715,-0.405720407,-0.322371479
31800,-12.54575768,131.0626515,46.27794125,-0.405999632,-0.004059996,-0.004835494,-0.405999632,-0.483549393
31900,-12.54649797,131.0631795,45.87194162,-0.501464959,-0.00501465,-0.004628309,-0.501464959,-0.462830934
32000,-12.54724436,131.0636985,45.37047666,-0.538138738,-0.005381387,-0.005322729,-0.538138738,-0.532272923
32100,-12.54799182,131.064216,44.83233792,-0.683488364,-0.006834884,-0.005757259,-0.683488364,-0.575725919
32200,-12.54873929,131.0647335,44.14884956,-0.579811615,-0.005798116,-0.005574225,-0.579811615,-0.557422494
32300,-12.54948675,131.0652509,43.56903795,-0.428251259,-0.004282513,-0.004594004,-0.428251259,-0.459400448
32400,-12.55023421,131.0657684,43.14078669,-0.146050556,-0.001460506,-0.003425222,-0.146050556,-0.342522168
32500,-12.55098104,131.0662868,42.99473613,-0.215975241,-0.002159752,-0.001809064,-0.215975241,-0.180906413
32600,-12.55172458,131.0668101,42.77876089,0.066651406,0.000666514,-0.001502998,0.066651406,-0.150299823
32700,-12.55246813,131.0673333,42.8454123,-0.305824902,-0.003058249,-0.002632232,-0.305824902,-0.263223153
32800,-12.55319662,131.0678779,42.53958739,-0.597743874,-0.005977439,0.000190446,-0.597743874,0.019044628
32900,-12.55391959,131.0684302,41.94184352,0.91309588,0.009130959,-0.002725674,0.91309588,-0.27256737
33000,-12.55465629,131.0689631,42.8549394,-1.099796586,-0.010997966,-0.000802322,-1.099796586,-0.080232195
33100,-12.5554014,131.0694841,41.75514281,0.463515801,0.004635158,0.000637247,0.463515801,0.063724691
33200,-12.55614786,131.0700031,42.21865862,-0.021916332,-0.000219163,-0.001823249,-0.021916332,-0.182324868
33300,-12.55689432,131.070522,42.19674228,-0.071102354,-0.000711024,0.000926851,-0.071102354,0.092685085
33400,-12.55764103,131.0710406,42.12563993,0.000243223,2.43E-06,2.77E-06,0.000243223,0.000276822
33500,-12.55839985,131.0715403,42.12588315,0.09388275,0.000938828,-0.000672003,0.09388275,-0.067200299
33600,-12.55918757,131.0719914,42.2197659,-0.291824816,-0.002918248,-0.00206906,-0.291824816,-0.206906006
33700,-12.56000112,131.0723921,41.92794109,-0.629925181,-0.006299252,-0.004707674,-0.629925181,-0.470767435
33800,-12.5608392,131.0727364,41.29801591,-1.055202495,-0.010552025,-0.007146377,-1.055202495,-0.714637698
33900,-12.56169673,131.0730273,40.24281341,-0.881598302,-0.008815983,-0.008918248,-0.881598302,-0.891824837
34000,-12.56256978,131.0732645,39.36121511,-1.000573371,-0.010005734,-0.010376151,-1.000573371,-1.037615132
34100,-12.56345646,131.0734429,38.36064174,-1.21308636,-0.012130864,-0.010197884,-1.21308636,-1.0197884
34200,-12.56435163,131.0735693,37.14755538,-0.983895566,-0.009838956,-0.010094954,-0.983895566,-1.009495375
34300,-12.56525316,131.0736339,36.16365981,-0.840426202,-0.008404262,-0.011131316,-0.840426202,-1.113131572
34400,-12.56615683,131.0736435,35.32323361,-1.41511816,-0.014151182,-0.011901454,-1.41511816,-1.190145406
34500,-12.56706077,131.0736429,33.90811545,-1.521141695,-0.015211417,-0.015004268,-1.521141695,-1.500426791
34600,-12.56796471,131.0736423,32.38697375,-2.225021105,-0.022250211,-0.015479013,-2.225021105,-1.547901262
34700,-12.56886865,131.0736417,30.16195265,-1.030324088,-0.010303241,-0.009931445,-1.030324088,-0.993144518
34800,-12.56977259,131.0736411,29.13162856,0.803908815,0.008039088,-0.001864468,0.803908815,-0.186446769
34900,-12.57067653,131.0736405,29.93553738,1.705649301,0.017056493,0.008250652,1.705649301,0.825065154
35000,-12.57158047,131.0736399,31.64118668,1.821026589,0.018210266,0.012082263,1.821026589,1.208226291
35100,-12.57248441,131.0736393,33.46221327,0.50232046,0.005023205,0.009016254,0.50232046,0.901625387
35200,-12.57338835,131.0736379,33.96453373,-0.422494799,-0.004224948,0.004513567,-0.422494799,0.451356746
35300,-12.57429228,131.0736357,33.54203893,-0.095425265,-0.000954253,0.001968143,-0.095425265,0.196814323
35400,-12.57519622,131.0736335,33.44661366,0.802856896,0.008028569,0.00150118,0.802856896,0.150117966
35500,-12.57610016,131.0736314,34.24947056,0.315535032,0.00315535,-0.001707749,0.315535032,-0.170774885
35600,-12.57700409,131.0736292,34.56500559,-1.706066202,-0.017060662,-0.010637038,-1.706066202,-1.063703822
35700,-12.57790803,131.073627,32.85893939,-3.667141013,-0.03667141,-0.015140008,-3.667141013,-1.514000792
35800,-12.57881196,131.0736246,29.19179837,-0.998330984,-0.00998331,-0.022196861,-0.998330984,-2.219686095
35900,-12.57971587,131.0736171,28.19346739,-2.507206181,-0.025072062,-0.019623561,-2.507206181,-1.962356081
36000,-12.58061978,131.0736097,25.68626121,-0.676746145,-0.006767461,-0.004098449,-0.676746145,-0.409844903
36100,-12.58152369,131.0736022,25.00951506,2.542903699,0.025429037,-0.001817255,2.542903699,-0.181725475
36200,-12.5824276,131.0735948,27.55241876,-0.085853272,-0.000858533,0.006667566,-0.085853272,0.666756641
36300,-12.58333151,131.0735873,27.46656549,0.886722282,0.008867223,0.009274626,0.886722282,0.927462611
36400,-12.58423508,131.073595,28.35328777,0.366077736,0.003660777,0.005282854,0.366077736,0.528285445
36500,-12.58513891,131.0736055,28.71936551,0.946195034,0.00946195,0.007062078,0.946195034,0.706207752
36600,-12.58604282,131.0736128,29.66556054,0.625835956,0.00625836,0.006252476,0.625835956,0.625247645
36700,-12.58694673,131.0736201,30.2913965,0.562881852,0.005628819,0.004821093,0.562881852,0.482109347
36800,-12.58785065,131.0736235,30.85427835,-0.206475454,-0.002064755,0.001941245,-0.206475454,0.19412453
36900,-12.58875459,131.0736243,30.64780289,-0.205744234,-0.002057442,-0.001328728,-0.205744234,-0.132872778
37000,-12.58965853,131.0736252,30.44205866,-0.682153274,-0.006821533,-0.006243862,-0.682153274,-0.624386185
37100,-12.59056247,131.0736259,29.75990539,-1.403171779,-0.014031718,-0.010228648,-1.403171779,-1.022864817
37200,-12.5914664,131.0736237,28.35673361,-1.800389983,-0.0180039,-0.013504807,-1.800389983,-1.350480692
37300,-12.59237034,131.0736216,26.55634363,-1.516207733,-0.015162077,-0.014730721,-1.516207733,-1.473072138
37400,-12.59327427,131.073623,25.04013589,-1.172519057,-0.011725191,-0.014252122,-1.172519057,-1.425212205
37500,-12.59417821,131.0736257,23.86761684,-1.211732049,-0.01211732,-0.012039622,-1.211732049,-1.203962169
37600,-12.59508214,131.0736284,22.65588479,-0.915389837,-0.009153898,-0.009792442,-0.915389837,-0.979244237
37700,-12.59598607,131.0736291,21.74049495,-0.617336004,-0.00617336,-0.007559254,-0.617336004,-0.755925401
37800,-12.59689001,131.073627,21.12315895,-0.279243713,-0.002792437,-0.004514748,-0.279243713,-0.4514748
37900,-12.59779394,131.0736248,20.84391523,0.006070354,6.07E-05,-0.004215109,0.006070354,-0.421510879
38000,-12.59869788,131.0736226,20.84998559,-0.795534153,-0.007955342,-0.001638808,-0.795534153,-0.163880843
38100,-12.59960181,131.0736205,20.05445143,0.41318414,0.004131841,-0.001039996,0.41318414,-0.103999615
38200,-12.60050575,131.0736183,20.46763557,-0.0397188,-0.000397188,-0.005675562,-0.0397188,-0.567556182
38300,-12.60140968,131.0736162,20.42791677,-1.848155914,-0.018481559,-0.005902734,-1.848155914,-0.590273449
38400,-12.60231362,131.0736141,18.57976086,-0.886403223,-0.008864032,-0.0067183,-0.886403223,-0.671830043
38500,-12.60321755,131.0736122,17.69335764,0.086957764,0.000869578,-0.009299091,0.086957764,-0.929909128
38600,-12.60412149,131.0736102,17.7803154,-1.072035138,-0.010720351,-0.005749821,-1.072035138,-0.574982104
38700,-12.60502542,131.0736083,16.70828026,-0.42844782,-0.004284478,-0.004058146,-0.42844782,-0.405814592
38800,-12.60592936,131.0736063,16.27983244,-0.209733173,-0.002097332,-0.00375808,-0.209733173,-0.375808038
38900,-12.6068333,131.0736054,16.07009927,0.206983981,0.00206984,-0.001140184,0.206983981,-0.114018443
39000,-12.60773723,131.0736048,16.27708325,-0.02487676,-0.000248768,0.001695506,-0.02487676,0.169550622
39100,-12.60864117,131.0736041,16.25220649,0.705828441,0.007058284,0.005119504,0.705828441,0.511950418
39200,-12.60954511,131.0736034,16.95803493,1.159866011,0.01159866,0.00577023,1.159866011,0.577022982
39300,-12.61044904,131.0736027,18.11790094,0.467274235,0.004672742,0.007834116,0.467274235,0.783411615
39400,-12.61135298,131.0736021,18.58517518,0.800677772,0.008006778,0.00775101,0.800677772,0.775100986
39500,-12.61225691,131.0736014,19.38585295,0.672585925,0.006725859,0.004816138,0.672585925,0.481613767
39600,-12.61316085,131.0736031,20.05843887,-0.014082863,-0.000140829,0.006941686,-0.014082863,0.694168563
39700,-12.61406477,131.0736002,20.04435601,1.317493419,0.013174934,0.006357616,1.317493419,0.635761599
39800,-12.61496869,131.0735957,21.36184943,0.567049914,0.005670499,0.007010643,0.567049914,0.70106428
39900,-12.61587259,131.0735887,21.92889934,0.933796648,0.009337966,0.008568005,0.933796648,0.856800479
40000,-12.61677539,131.0735494,22.86269599,0.608861933,0.006088619,0.007024813,0.608861933,0.702481251
40100,-12.61767622,131.0734734,23.47155792,0.700216509,0.007002165,0.006684646,0.700216509,0.668464559
40200,-12.61856906,131.0733321,24.17177443,0.430983147,0.004309831,0.005026682,0.430983147,0.502668195
40300,-12.61946042,131.0731791,24.60275758,0.270611192,0.002706112,0.004359503,0.270611192,0.43595026
40400,-12.62034979,131.0730147,24.87336877,0.341990192,0.003419902,0.003827819,0.341990192,0.382781948
40500,-12.62123869,131.0728476,25.21535897,0.487543261,0.004875433,0.003989575,0.487543261,0.398957516
40600,-12.62213119,131.0727018,25.70290223,0.495685417,0.004956854,0.003853596,0.495685417,0.385359635
40700,-12.62302709,131.0725793,26.19858764,0.216219668,0.002162197,0.003096674,0.216219668,0.309667392
40800,-12.62392874,131.0725167,26.41480731,0.039221222,0.000392212,0.001638242,0.039221222,0.163824205
40900,-12.62483253,131.0725035,26.45402853,-0.095829489,-0.000958295,0.002253294,-0.095829489,0.225329419
41000,-12.62573572,131.0725297,26.35819904,0.741706275,0.007417063,0.007163722,0.741706275,0.716372198
41100,-12.62663623,131.0726064,27.09990532,2.180390783,0.021803908,0.009141933,2.180390783,0.914193262
41200,-12.62752974,131.0727457,29.2802961,0.830505477,0.008305055,0.012451292,0.830505477,1.245129183
41300,-12.62842326,131.0728851,30.11080158,1.227914198,0.012279142,0.014311197,1.227914198,1.43111966
41400,-12.62931678,131.0730244,31.33871578,1.485668181,0.014856682,0.013932371,1.485668181,1.393237136
41500,-12.6302103,131.0731637,32.82438396,2.028860689,0.020288607,0.013670024,2.028860689,1.367002355
41600,-12.63110382,131.0733031,34.85324465,0.725566351,0.007255664,0.012425747,0.725566351,1.242574745
41700,-12.63199496,131.0734569,35.578811,0.730203761,0.007302038,0.012935041,0.730203761,1.293504077
41800,-12.63288717,131.0736045,36.30901476,1.689385509,0.016893855,0.005067291,1.689385509,0.50672909
41900,-12.63377867,131.0737567,37.99840027,-1.118239259,-0.011182393,0.002367503,-1.118239259,0.236750322
42000,-12.63467026,131.0739083,36.88016101,-0.354348723,-0.003543487,-0.001734592,-0.354348723,-0.173459209
42100,-12.63556367,131.0740483,36.52581229,-0.910634361,-0.009106344,-0.006445043,-0.910634361,-0.644504285
42200,-12.63645721,131.0741875,35.61517792,-0.194794795,-0.001947948,-0.00547878,-0.194794795,-0.547877989
42300,-12.63734949,131.0743346,35.42038313,-0.731734076,-0.007317341,-0.001444619,-0.731734076,-0.144461884
42400,-12.63824046,131.07449,34.68864905,1.259315696,0.012593157,0.002616568,1.259315696,0.261656819
42500,-12.63913142,131.0746454,35.94796475,0.713840451,0.007138405,0.003471513,0.713840451,0.347151342
42600,-12.64002238,131.0748008,36.6618052,0.1471833,0.001471833,0.003083868,0.1471833,0.308386794
42700,-12.64091334,131.0749562,36.8089885,-0.886792269,-0.008867923,-0.000838192,-0.886792269,-0.083819182
42800,-12.64180429,131.0751116,35.92219623,-0.309508207,-0.003095082,-0.003442257,-0.309508207,-0.344225675
42900,-12.64269525,131.075267,35.61268802,-0.327785523,-0.003277855,-0.005048866,-0.327785523,-0.504886603
43000,-12.64358219,131.0754445,35.2849025,-0.495460414,-0.004954604,-0.004271475,-0.495460414,-0.427147461
43100,-12.64446857,131.075625,34.78944209,-0.5758357,-0.005758357,-0.003867418,-0.5758357,-0.386741788
