Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
8.14,-1.63,94.8,771.7,-154.5,0,74,13:09:25
8.12,-3.75,95.1,772.2,-356.6,0,72,13:09:30
8.15,-2.65,95,774.2,-251.8,0,71,13:09:35
8.11,-2.65,95,770.5,-251.8,0,71,13:09:40
8.15,-2.69,95,774.2,-255.6,0,71,13:09:45
8.14,-2.67,95,773.3,-253.7,0,70,13:09:50
8.01,-2.59,95,761,-246.1,0,70,13:09:55
8.09,-0.49,94.6,765.3,-46.4,0,69,13:10:00
8.1,-0.43,94.7,767.1,-40.7,0,70,13:10:05
8.1,-0.42,94.7,767.1,-39.8,0,69,13:10:10
8.12,-0.48,94.6,768.2,-45.4,0,69,13:10:15
8.09,-0.44,94.6,765.3,-41.6,0,69,13:10:20
8.14,-0.44,94.6,770,-41.6,0,69,13:10:25
8.19,0.16,94.6,774.8,15.1,0,68,13:10:30
8.09,1.57,94.3,762.9,148.1,0,69,13:10:35
7.94,1.74,94.2,747.9,163.9,0,69,13:10:40
7.84,1.78,94.2,738.5,167.7,0,70,13:10:45
7.88,1.78,94.2,742.3,167.7,0,70,13:10:50
8.05,1.59,94.2,758.3,149.8,0,71,13:10:55
8.08,1.34,94.3,761.9,126.4,0,71,13:11:00
8.1,0.45,94.5,765.5,42.5,0,71,13:11:05
8.26,0.55,94.4,779.7,51.9,0,71,13:11:10
8.47,0.19,94.5,800.4,18,0,71,13:11:15
8.63,0.12,94.5,815.5,11.3,0,70,13:11:20
8.66,0.09,94.5,818.4,8.5,0,70,13:11:25
8.66,0.07,94.5,818.4,6.6,0,71,13:11:30
8.67,0.02,94.5,819.3,1.9,0,71,13:11:35
8.66,0.18,94.4,817.5,17,0,71,13:11:40
8.66,-0.06,94.5,818.4,-5.7,0,71,13:11:45
8.66,-0.05,94.5,818.4,-4.7,0,71,13:11:50
8.68,0.07,94.5,820.3,6.6,0,71,13:11:55
8.75,0.11,94.5,826.9,10.4,0,71,13:12:00
8.77,-0.1,94.5,828.8,-9.5,0,71,13:12:05
8.82,-0.2,94.5,833.5,-18.9,0,71,13:12:10
8.83,-0.05,94.6,835.3,-4.7,0,71,13:12:15
8.83,0.09,94.5,834.4,8.5,0,71,13:12:20
8.78,0.12,94.5,829.7,11.3,0,72,13:12:25
8.85,-0.45,94.7,838.1,-42.6,0,72,13:12:30
8.85,-0.29,94.6,837.2,-27.4,0,73,13:12:35
8.92,-0.97,94.7,844.7,-91.9,0,72,13:12:40
8.93,-0.07,94.5,843.9,-6.6,0,71,13:12:45
8.99,-0.18,94.5,849.6,-17,0,70,13:12:50
9.05,-0.24,94.6,856.1,-22.7,0,70,13:12:55
9.12,-0.31,94.6,862.8,-29.3,0,70,13:13:00
9.17,-0.35,94.6,867.5,-33.1,0,69,13:13:05
9.21,-0.37,94.6,871.3,-35,0,69,13:13:10
9.24,0.57,94.5,873.2,53.9,0,69,13:13:15
9.3,0.58,94.5,878.9,54.8,0,70,13:13:20
9.34,0.53,94.5,882.6,50.1,0,69,13:13:25
9.37,0.46,94.5,885.5,43.5,0,69,13:13:30
9.37,0.48,94.5,885.5,45.4,0,69,13:13:35
9.37,0.51,94.5,885.5,48.2,0,69,13:13:40
9.37,0.47,94.5,885.5,44.4,0,69,13:13:45
9.36,0.52,94.4,883.6,49.1,0,69,13:13:50
9.7,0.2,94.5,916.7,18.9,0,69,13:13:55
9.41,0.45,94.5,889.2,42.5,0,69,13:14:00
9.35,0.49,94.5,883.6,46.3,0,69,13:14:05
9.44,0.44,94.5,892.1,41.6,0,70,13:14:10
9.42,0.4,94.5,890.2,37.8,0,70,13:14:15
9.43,0.42,94.5,891.1,39.7,0,70,13:14:20
9.43,0.44,94.5,891.1,41.6,0,70,13:14:25
9.41,0.6,94.4,888.3,56.6,0,71,13:14:30
9.19,0.56,94.4,867.5,52.9,0,71,13:14:35
9.4,0.81,94.4,887.4,76.5,0,71,13:14:40
9.49,0.49,94.4,895.9,46.3,0,72,13:14:45
9.5,-0.93,94.7,899.7,-88.1,0,72,13:14:50
9.68,-0.71,94.7,916.7,-67.2,0,72,13:14:55
7.19,1.11,94.3,678,104.7,0,72,13:15:00
9.17,-0.12,94.6,867.5,-11.4,0,72,13:15:05
7.85,0.97,94.4,741,91.6,0,71,13:15:10
4.9,3.14,93.9,460.1,294.8,0,71,13:15:15
10.36,-1.45,94.7,981.1,-137.3,0,71,13:15:20
10.21,-1.15,94.7,966.9,-108.9,0,72,13:15:25
10.33,-1.71,94.8,979.3,-162.1,0,72,13:15:30
10.77,-1.73,94.8,1021,-164,0,72,13:15:35
10.64,-1.85,94.8,1008.7,-175.4,0,72,13:15:40
10.59,-1.86,94.9,1005,-176.5,0,71,13:15:45
10.58,-1.93,94.9,1004,-183.2,0,71,13:15:50
10.44,-1.67,94.9,990.8,-158.5,0,71,13:15:55
10.48,-1.39,94.8,993.5,-131.8,0,71,13:16:00
9.28,-0.36,94.6,877.9,-34.1,0,71,13:16:05
10.77,-1.81,94.9,1022.1,-171.8,0,71,13:16:10
10.64,-1.71,94.9,1009.7,-162.3,0,70,13:16:15
8.42,0.39,94.5,795.7,36.9,0,70,13:16:20
6.56,6.87,93.4,612.7,641.7,0,71,13:16:25
3.87,7.09,93.3,361.1,661.5,0,72,13:16:30
2.93,7.56,93.1,272.8,703.8,0,72,13:16:35
2.74,7.26,93.2,255.4,676.6,0,72,13:16:40
2.63,7.43,93,244.6,691,0,72,13:16:45
2.47,7.95,93,229.7,739.4,0,72,13:16:50
2.54,7.8,93,236.2,725.4,0,71,13:16:55
2.49,7.31,93,231.6,679.8,0,72,13:17:00
2.47,8.23,92.8,229.2,763.7,0,71,13:17:05
2.47,7.97,92.8,229.2,739.6,0,71,13:17:10
2.59,8.13,92.8,240.4,754.5,0,71,13:17:15
2.77,8.26,92.7,256.8,765.7,0,71,13:17:20
4.83,6.61,93,449.2,614.7,0,72,13:17:25
7,4.36,93.4,653.8,407.2,0,72,13:17:30
9.37,2.73,93.7,878,255.8,0,72,13:17:35
8.44,2.99,93.7,790.8,280.2,0,72,13:17:40
10.36,2.18,93.8,971.8,204.5,0,72,13:17:45
10.51,1.01,94,987.9,94.9,0,73,13:17:50
10.5,1.18,94,987,110.9,0,72,13:17:55
10.85,1.9,93.9,1018.8,178.4,0,72,13:18:00
10.86,1.3,94,1020.8,122.2,0,73,13:18:05
11.09,1.16,94,1042.5,109,0,73,13:18:10
11.1,1.57,93.9,1042.3,147.4,0,72,13:18:15
11.18,0.88,94.1,1052,82.8,0,72,13:18:20
11.12,1.01,94.1,1046.4,95,0,73,13:18:25
11.09,1.01,94.1,1043.6,95,0,72,13:18:30
10.58,0.94,94.1,995.6,88.5,0,73,13:18:35
11.34,-0.18,94.3,1069.4,-17,0,73,13:18:40
11.3,0.63,94.2,1064.5,59.3,0,72,13:18:45
11.58,0.36,94.2,1090.8,33.9,0,72,13:18:50
11.7,0.3,94.2,1102.1,28.3,0,73,13:18:55
11.16,1.4,94.1,1050.2,131.7,0,72,13:19:00
11.75,0.77,94.1,1105.7,72.5,0,73,13:19:05
11.47,-10.12,96,1101.1,-971.5,0,72,13:19:10
11.07,-34.77,100.2,1109.2,-3484,0,65,13:19:15
4.48,-14.01,120.8,541.2,-1692.4,0,51,13:19:20
0.23,0.01,106.5,24.5,1.1,0,45,13:19:25
0.23,0.01,106.5,24.5,1.1,0,44,13:19:30
0.23,0.02,106.5,24.5,2.1,0,32,13:19:35
0.23,0.02,106.5,24.5,2.1,0,26,13:19:40
4.96,2.74,93.7,464.8,256.7,0,28,13:19:45
8.07,2.41,94,758.6,226.5,0,33,13:19:50
11.78,-10.22,96.2,1133.2,-983.2,0,34,13:19:55
11.86,-10.34,96.3,1142.1,-995.7,0,33,13:20:00
11.63,-10.13,96.3,1120,-975.5,0,34,13:20:05
9.15,-8.21,96,878.4,-788.2,0,33,13:20:10
7.17,-6.4,95.7,686.2,-612.5,0,33,13:20:15
6.05,-10.81,96.5,583.8,-1043.2,0,25,13:20:20
6.43,-5.69,95.7,615.4,-544.5,0,23,13:20:25
5.39,-0.52,94.9,511.5,-49.3,0,23,13:20:30
5.47,-0.01,94.7,518,-0.9,0,27,13:20:35
5.74,2.61,94.2,540.7,245.9,0,32,13:20:40
5.28,3.98,93.9,495.8,373.7,0,37,13:20:45
4.81,2.27,94.2,453.1,213.8,0,42,13:20:50
4.66,-4.04,95.3,444.1,-385,0,42,13:20:55
5,-4.36,95.4,477,-415.9,0,39,13:21:00
6.83,-6.07,95.6,652.9,-580.3,0,39,13:21:05
7.35,-6.55,95.8,704.1,-627.5,0,37,13:21:10
11.59,-10.18,96.4,1117.3,-981.4,0,36,13:21:15
11.03,-9.32,96.3,1062.2,-897.5,0,34,13:21:20
11.8,0.21,94.7,1117.5,19.9,0,37,13:21:25
11.84,0.23,94.6,1120.1,21.8,0,42,13:21:30
11.82,0.21,94.6,1118.2,19.9,0,46,13:21:35
11.63,-10.28,96.4,1121.1,-991,0,47,13:21:40
11.69,-10.32,96.5,1128.1,-995.9,0,45,13:21:45
11.72,-10.32,96.5,1131,-995.9,0,44,13:21:50
7.27,-6.47,95.9,697.2,-620.5,0,43,13:21:55
5.11,-4.46,95.6,488.5,-426.4,0,41,13:22:00
5.68,-4.99,95.7,543.6,-477.5,0,40,13:22:05
9,-8.07,96.1,864.9,-775.5,0,39,13:22:10
8.96,-2.22,95.2,853,-211.3,0,38,13:22:15
10.42,-3.62,95.4,994.1,-345.3,0,40,13:22:20
10.22,-3.4,95.4,975,-324.4,0,41,13:22:25
9.51,-2.72,95.3,906.3,-259.2,0,43,13:22:30
4.73,1.15,94.6,447.5,108.8,0,44,13:22:35
4.38,-3.78,95.4,417.9,-360.6,0,43,13:22:40
4.25,-3.66,95.4,405.5,-349.2,0,41,13:22:45
4.17,-3.6,95.4,397.8,-343.4,0,40,13:22:50
4.1,-3.52,95.4,391.1,-335.8,0,39,13:22:55
4.04,-3.48,95.4,385.4,-332,0,38,13:23:00
4.02,-3.46,95.4,383.5,-330.1,0,36,13:23:05
4,-3.44,95.4,381.6,-328.2,0,35,13:23:10
4.02,-3.44,95.4,383.5,-328.2,0,34,13:23:15
4.09,-3.51,95.4,390.2,-334.9,0,33,13:23:20
4.25,3.86,94.2,400.4,363.6,0,35,13:23:25
4.45,3.67,94.2,419.2,345.7,0,38,13:23:30
5.04,3.17,94.2,474.8,298.6,0,42,13:23:35
9.49,-0.58,94.8,899.7,-55,0,44,13:23:40
11.48,-4.65,95.5,1096.3,-444.1,0,47,13:23:45
11.33,-6.67,95.8,1085.4,-639,0,47,13:23:50
11.4,-8.92,96.2,1096.7,-858.1,0,47,13:23:55
11.69,-10.16,96.5,1128.1,-980.4,0,45,13:24:00
11.72,-10.21,96.6,1132.2,-986.3,0,41,13:24:05
11.56,-24.2,98.9,1143.3,-2393.4,0,36,13:24:10
12,-10.46,96.8,1161.6,-1012.5,0,34,13:24:15
7.39,-6.58,96.1,710.2,-632.3,0,33,13:24:20
7.53,-6.71,96.2,724.4,-645.5,0,32,13:24:25
9.29,-6.11,96,891.8,-586.6,0,32,13:24:30
6.36,-2.89,95.5,607.4,-276,0,33,13:24:35
5.28,0.19,95,501.6,18.1,0,35,13:24:40
6.16,-0.59,95.1,585.8,-56.1,0,38,13:24:45
7.94,-2.24,95.3,756.7,-213.5,0,40,13:24:50
5.15,0.29,95,489.3,27.6,0,41,13:24:55
5,0.43,94.9,474.5,40.8,0,42,13:25:00
5,-1.78,95.3,476.5,-169.6,0,42,13:25:05
5.37,-3.31,95.5,512.8,-316.1,0,41,13:25:10
9.02,-6.62,96,865.9,-635.5,0,41,13:25:15
11.98,-9.44,96.5,1156.1,-911,0,40,13:25:20
11.53,-8.98,96.4,1111.5,-865.7,0,39,13:25:25
8.53,-2.76,95.5,814.6,-263.6,0,39,13:25:30
6.27,-0.66,95.1,596.3,-62.8,0,40,13:25:35
5.62,-4.93,95.8,538.4,-472.3,0,40,13:25:40
5.42,-4.76,95.8,519.2,-456,0,38,13:25:45
5.08,-4.43,95.7,486.2,-424,0,38,13:25:50
4.63,-3.65,95.6,442.6,-348.9,0,38,13:25:55
4.59,7.41,93.7,430.1,694.3,0,43,13:26:00
4.47,7.54,93.6,418.4,705.7,0,48,13:26:05
4.38,7.57,93.6,410,708.6,0,53,13:26:10
4.21,7.71,93.4,393.2,720.1,0,56,13:26:15
4.19,6.71,93.6,392.2,628.1,0,59,13:26:20
4.11,6.85,93.5,384.3,640.5,0,61,13:26:25
3.98,6.9,93.5,372.1,645.2,0,62,13:26:30
3.82,6.9,93.4,356.8,644.5,0,64,13:26:35
3.83,5.04,93.7,358.9,472.2,0,65,13:26:40
3.74,5.15,93.7,350.4,482.6,0,66,13:26:45
3.65,5.2,93.7,342,487.2,0,66,13:26:50
3.51,5.34,93.7,328.9,500.4,0,67,13:26:55
3.45,5.38,93.6,322.9,503.6,0,67,13:27:00
3.43,5.42,93.6,321,507.3,0,67,13:27:05
3.36,6.38,93.4,313.8,595.9,0,68,13:27:10
3.31,9.44,92.9,307.5,877,0,69,13:27:15
3.24,8.95,92.9,301,831.5,0,70,13:27:20
3.18,8.22,93,295.7,764.5,0,36,13:27:25
3.12,6.61,93.3,291.1,616.7,0,72,13:27:30
3.07,7.21,93.2,286.1,672,0,72,13:27:35
3.03,7.13,93.1,282.1,663.8,0,71,13:27:40
3,7.78,93,279,723.5,0,72,13:27:45
2.99,8.29,92.9,277.8,770.1,0,48,13:27:50
2.97,8.52,92.8,275.6,790.7,0,71,13:27:55
2.96,8.36,92.8,274.7,775.8,0,71,13:28:00
2.96,8.34,92.8,274.7,774,0,8,13:28:05
2.98,9.15,92.7,276.2,848.2,0,35,13:28:10
2.96,8.91,92.7,274.4,826,0,71,13:28:15
3.02,9.1,92.7,280,843.6,0,15,13:28:20
3.06,9.54,92.6,283.4,883.4,0,70,13:28:25
3.11,10.12,92.5,287.7,936.1,0,70,13:28:30
3.17,10.28,92.4,292.9,949.9,0,70,13:28:35
3.25,10.36,92.4,300.3,957.3,0,70,13:28:40
3.34,10.63,92.3,308.3,981.1,0,69,13:28:45
3.43,10.95,92.3,316.6,1010.7,0,70,13:28:50
3.56,10.66,92.3,328.6,983.9,0,7,13:28:55
3.65,9.86,92.4,337.3,911.1,0,15,13:29:00
3.8,9.95,92.4,351.1,919.4,0,70,13:29:05
3.8,-0.54,94.1,357.6,-50.8,0,70,13:29:10
3.9,-3.34,94.6,368.9,-316,0,33,13:29:15
3.79,-24.65,98.3,372.6,-2423.1,0,43,13:29:20
4.27,13.48,92.1,393.3,1241.5,0,43,13:29:25
4.46,21.61,90.7,404.5,1960,0,51,13:29:30
4.32,-1.62,94.3,407.4,-152.8,0,55,13:29:35
4.13,-24.69,98.3,406,-2427,0,43,13:29:40
4.28,-15.45,96.9,414.7,-1497.1,0,35,13:29:45
4.48,-1.25,94.6,423.8,-118.3,0,32,13:29:50
4.96,2.35,93.9,465.7,220.7,0,34,13:29:55
5.53,1.86,94,519.8,174.8,0,36,13:30:00
5.34,0.61,94.2,503,57.5,0,12,13:30:05
4.47,-3.87,95,424.7,-367.7,0,15,13:30:10
4.33,2.2,94,407,206.8,0,2,13:30:15
4.41,15.43,91.8,404.8,1416.5,0,40,13:30:20
4.37,16.72,91.5,399.9,1529.9,0,47,13:30:25
3.99,-3.43,94.8,378.3,-325.2,0,46,13:30:30
4.01,-3.44,94.9,380.5,-326.5,0,12,13:30:35
3.98,-1.52,94.6,376.5,-143.8,0,41,13:30:40
4.05,9.62,92.7,375.4,891.8,0,44,13:30:45
3.93,9.71,92.5,363.5,898.2,0,50,13:30:50
3.85,9.75,92.5,356.1,901.9,0,34,13:30:55
3.87,9.77,92.4,357.6,902.7,0,15,13:31:00
3.8,9.8,92.4,351.1,905.5,0,0,13:31:05
3.73,9.88,92.4,344.7,912.9,0,0,13:31:10
3.66,9.89,92.4,338.2,913.8,0,62,13:31:15
3.58,10.12,92.3,330.4,934.1,0,63,13:31:20
3.5,10.41,92.2,322.7,959.8,0,64,13:31:25
3.48,10.48,92.2,320.9,966.3,0,65,13:31:30
3.43,10.57,92.2,316.2,974.6,0,66,13:31:35
3.39,10.11,92.2,312.6,932.1,0,67,13:31:40
3.38,10.74,92.1,311.3,989.2,0,68,13:31:45
3.42,9.89,92.2,315.3,911.9,0,68,13:31:50
3.67,9.55,92.3,338.7,881.5,0,69,13:31:55
5.8,7.33,92.6,537.1,678.8,0,70,13:32:00
3.81,8.14,92.4,352,752.1,0,70,13:32:05
3.13,6.98,92.6,289.8,646.3,0,71,13:32:10
3.11,6.51,92.7,288.3,603.5,0,72,13:32:15
3.07,5.47,92.9,285.2,508.2,0,72,13:32:20
3.05,5.71,92.9,283.3,530.5,0,72,13:32:25
3.05,6.4,92.7,282.7,593.3,0,73,13:32:30
3.05,7.68,92.5,282.1,710.4,0,71,13:32:35
3.05,7.44,92.5,282.1,688.2,0,72,13:32:40
3.05,6.86,92.6,282.4,635.2,0,72,13:32:45
3.03,6.23,92.7,280.9,577.5,0,72,13:32:50
3.04,6.37,92.7,281.8,590.5,0,72,13:32:55
3.02,5.18,92.9,280.6,481.2,0,72,13:33:00
3.01,4.49,93,279.9,417.6,0,73,13:33:05
3.01,5.12,92.9,279.6,475.6,0,72,13:33:10
3,4.65,93,279,432.5,0,73,13:33:15
2.99,4.42,93,278.1,411.1,0,73,13:33:20
2.99,4.68,93,278.1,435.2,0,73,13:33:25
2.96,0.71,93.7,277.4,66.5,0,72,13:33:30
2.92,-2.48,94.3,275.4,-233.9,0,70,13:33:35
2.92,-2.44,94.3,275.4,-230.1,0,65,13:33:40
2.91,-2.43,94.4,274.7,-229.4,0,63,13:33:45
2.92,-2.44,94.5,275.9,-230.6,0,62,13:33:50
2.93,-2.44,94.5,276.9,-230.6,0,61,13:33:55
2.93,-2.44,94.5,276.9,-230.6,0,59,13:34:00
2.95,0.27,94,277.3,25.4,0,59,13:34:05
2.99,2.75,93.6,279.9,257.4,0,59,13:34:10
3.02,4.93,93.1,281.2,459,0,60,13:34:15
3.02,4.96,93.1,281.2,461.8,0,30,13:34:20
3.02,4.93,93.1,281.2,459,0,61,13:34:25
3.06,4.92,93.1,284.9,458.1,0,61,13:34:30
3.11,9.45,92.3,287.1,872.2,0,62,13:34:35
3.2,15.32,91.3,292.2,1398.7,0,67,13:34:40
3.18,10.26,92.1,292.9,944.9,0,70,13:34:45
3.23,7.22,92.5,298.8,667.9,0,71,13:34:50
3.5,5.9,92.7,324.5,546.9,0,72,13:34:55
3.58,4.61,93,332.9,428.7,0,72,13:35:00
3.79,3.98,93.1,352.8,370.5,0,73,13:35:05
3.44,3.65,93.1,320.3,339.8,0,73,13:35:10
3.45,2.7,93.3,321.9,251.9,0,74,13:35:15
3.53,2.88,93.3,329.3,268.7,0,74,13:35:20
3.62,2.84,93.3,337.7,265,0,74,13:35:25
3.66,-4.01,94.5,345.9,-378.9,0,73,13:35:30
3.59,-3.41,94.4,338.9,-321.9,0,72,13:35:35
3.48,-3.02,94.3,328.2,-284.8,0,70,13:35:40
3.47,-2.94,94.4,327.6,-277.5,0,68,13:35:45
3.51,-2.99,94.5,331.7,-282.6,0,66,13:35:50
3.55,-3.02,94.5,335.5,-285.4,0,64,13:35:55
3.59,-3.05,94.5,339.3,-288.2,0,62,13:36:00
3.65,2.47,93.5,341.3,230.9,0,61,13:36:05
3.81,8.93,92.4,352,825.1,0,63,13:36:10
3.88,11.23,92.1,357.3,1034.3,0,65,13:36:15
3.93,11.18,91.9,361.2,1027.4,0,68,13:36:20
3.95,9.52,92.2,364.2,877.7,0,69,13:36:25
3.96,8.19,92.3,365.5,755.9,0,70,13:36:30
4,6.22,92.6,370.4,576,0,71,13:36:35
4.1,6.06,92.6,379.7,561.2,0,35,13:36:40
4.57,5.68,92.6,423.2,526,0,72,13:36:45
5.24,4.79,92.8,486.3,444.5,0,72,13:36:50
5.26,4.85,92.9,488.7,450.6,0,72,13:36:55
5.61,4.32,92.9,521.2,401.3,0,72,13:37:00
6.15,4.94,92.8,570.7,458.4,0,71,13:37:05
5.8,5,92.8,538.2,464,0,71,13:37:10
5.45,5.13,92.7,505.2,475.6,0,71,13:37:15
5.2,3.82,93,483.6,355.3,0,71,13:37:20
5.06,4.46,92.8,469.6,413.9,0,70,13:37:25
5.64,6.77,92.5,521.7,626.2,0,70,13:37:30
5.8,6.81,92.4,535.9,629.2,0,71,13:37:35
5.92,5.97,92.6,548.2,552.8,0,71,13:37:40
4.44,7.4,92.3,409.8,683,0,71,13:37:45
4.01,7.22,92.4,370.5,667.1,0,71,13:37:50
4.01,7.35,92.3,370.1,678.4,0,71,13:37:55
4.38,7.14,92.3,404.3,659,0,70,13:38:00
4.46,6.99,92.3,411.7,645.2,0,71,13:38:05
4.88,7.24,92.3,450.4,668.3,0,70,13:38:10
5.46,7.04,92.3,504,649.8,0,70,13:38:15
6.19,6.11,92.5,572.6,565.2,0,70,13:38:20
6.16,6.63,92.3,568.6,611.9,0,70,13:38:25
6.81,6.92,92.3,628.6,638.7,0,70,13:38:30
8.23,6.51,92.3,759.6,600.9,0,70,13:38:35
9,6.09,92.4,831.6,562.7,0,69,13:38:40
8.02,7.41,92.1,738.6,682.5,0,69,13:38:45
6.81,8.72,91.9,625.8,801.4,0,69,13:38:50
6.18,10.64,91.6,566.1,974.6,0,68,13:38:55
6.4,10.96,91.5,585.6,1002.8,0,68,13:39:00
7.35,9.71,91.7,674,890.4,0,68,13:39:05
6.6,11.06,91.4,603.2,1010.9,0,67,13:39:10
5.83,12.95,91.1,531.1,1179.7,0,67,13:39:15
6.73,12.2,91.1,613.1,1111.4,0,67,13:39:20
6.3,10.86,91.4,575.8,992.6,0,68,13:39:25
5.69,10.14,91.5,520.6,927.8,0,68,13:39:30
5.5,8.5,91.7,504.4,779.5,0,69,13:39:35
5.18,7.83,91.8,475.5,718.8,0,70,13:39:40
4.74,7.92,91.8,435.1,727.1,0,70,13:39:45
4.63,7.95,91.8,425,729.8,0,70,13:39:50
4.87,8.44,91.7,446.6,773.9,0,69,13:39:55
4.63,7.44,91.9,425.5,683.7,0,70,13:40:00
4.58,7.34,91.9,420.9,674.5,0,70,13:40:05
4.59,7.15,91.9,421.8,657.1,0,70,13:40:10
4.45,7.61,91.8,408.5,698.6,0,70,13:40:15
4.38,8.06,91.8,402.1,739.9,0,70,13:40:20
4.21,9.14,91.5,385.2,836.3,0,69,13:40:25
4.3,9.07,91.6,393.9,830.8,0,69,13:40:30
4.65,9.16,91.5,425.5,838.1,0,69,13:40:35
5.63,8.93,91.5,515.1,817.1,0,69,13:40:40
5.01,9.53,91.4,457.9,871,0,69,13:40:45
5.14,9.72,91.4,469.8,888.4,0,69,13:40:50
4.79,9.81,91.4,437.8,896.6,0,69,13:40:55
5.05,9.69,91.3,461.1,884.7,0,69,13:41:00
7.28,8.14,91.6,666.8,745.6,0,68,13:41:05
8.23,7.83,91.6,753.9,717.2,0,68,13:41:10
8.66,6.74,91.8,795,618.7,0,69,13:41:15
7.44,6.96,91.8,683,638.9,0,69,13:41:20
7.79,6.61,91.8,715.1,606.8,0,69,13:41:25
6.72,6.78,91.8,616.9,622.4,0,69,13:41:30
6.65,6.61,91.8,610.5,606.8,0,70,13:41:35
6.93,6.38,91.9,636.9,586.3,0,70,13:41:40
5.52,6.92,91.7,506.2,634.6,0,70,13:41:45
5.75,6.46,91.8,527.9,593,0,70,13:41:50
7.78,4.92,92.1,716.5,453.1,0,70,13:41:55
7.33,5.86,91.9,673.6,538.5,0,70,13:42:00
5.98,5.98,91.9,549.6,549.6,0,70,13:42:05
6.07,-5.35,93.8,569.4,-501.8,0,68,13:42:10
7.2,-6.4,94,676.8,-601.6,0,65,13:42:15
6.87,-6.1,94,645.8,-573.4,0,62,13:42:20
8,-1.08,93.3,746.4,-100.8,0,61,13:42:25
5.44,2.75,92.7,504.3,254.9,0,61,13:42:30
7.3,1.25,92.9,678.2,116.1,0,61,13:42:35
9.41,4.23,92.4,869.5,390.9,0,62,13:42:40
9.02,8.5,91.7,827.1,779.5,0,66,13:42:45
8.94,7.87,91.7,819.8,721.7,0,67,13:42:50
9.28,5.96,91.9,852.8,547.7,0,69,13:42:55
8.74,4.07,92.3,806.7,375.7,0,70,13:43:00
9.17,3.32,92.4,847.3,306.8,0,71,13:43:05
9.48,2.22,92.6,877.8,205.6,0,71,13:43:10
9.38,1.63,92.7,869.5,151.1,0,71,13:43:15
9.33,1.4,92.8,865.8,129.9,0,72,13:43:20
9.44,1.17,92.8,876,108.6,0,72,13:43:25
8.72,0.72,92.9,810.1,66.9,0,72,13:43:30
9.09,-0.14,93.1,846.3,-13,0,73,13:43:35
9.27,-0.75,93.2,864,-69.9,0,73,13:43:40
9.11,-0.29,93.1,848.1,-27,0,73,13:43:45
8.82,-0.79,93.2,822,-73.6,0,73,13:43:50
9.06,-0.28,93.1,843.5,-26.1,0,73,13:43:55
8.55,1.12,92.9,794.3,104,0,73,13:44:00
9.28,0.6,93,863,55.8,0,72,13:44:05
9.36,1.79,92.8,868.6,166.1,0,72,13:44:10
9.41,1.27,92.9,874.2,118,0,72,13:44:15
9.46,2.13,92.7,876.9,197.5,0,71,13:44:20
9.57,3.15,92.5,885.2,291.4,0,71,13:44:25
9.65,3.3,92.5,892.6,305.3,0,70,13:44:30
9.7,3.32,92.5,897.3,307.1,0,71,13:44:35
9.79,2.42,92.6,906.6,224.1,0,71,13:44:40
9.87,3.37,92.5,913,311.7,0,71,13:44:45
10.16,4.49,92.3,937.8,414.4,0,70,13:44:50
9.99,4.12,92.3,922.1,380.3,0,70,13:44:55
10.27,2.34,92.6,951,216.7,0,71,13:45:00
10.19,2.7,92.5,942.6,249.8,0,71,13:45:05
10.1,2.38,92.6,935.3,220.4,0,71,13:45:10
9.86,2.36,92.6,913,218.5,0,71,13:45:15
9.53,2.09,92.7,883.4,193.7,0,72,13:45:20
8.23,2.12,92.7,762.9,196.5,0,72,13:45:25
7.13,2.73,92.5,659.5,252.5,0,72,13:45:30
6.85,2.9,92.5,633.6,268.3,0,72,13:45:35
7.29,3.39,92.4,673.6,313.2,0,71,13:45:40
8.17,2.87,92.5,755.7,265.5,0,71,13:45:45
8.45,1.51,92.8,784.2,140.1,0,72,13:45:50
8.88,2.11,92.6,822.3,195.4,0,71,13:45:55
8.31,2.88,92.4,767.8,266.1,0,71,13:46:00
8.26,2.13,92.6,764.9,197.2,0,72,13:46:05
6.31,3.72,92.3,582.4,343.4,0,72,13:46:10
6.01,4.34,92.2,554.1,400.1,0,71,13:46:15
7.5,3.71,92.3,692.3,342.4,0,71,13:46:20
7.96,2.61,92.5,736.3,241.4,0,71,13:46:25
8.41,3.39,92.4,777.1,313.2,0,71,13:46:30
8.06,3.06,92.4,744.7,282.7,0,72,13:46:35
8.22,1.84,92.6,761.2,170.4,0,72,13:46:40
6.53,2.95,92.4,603.4,272.6,0,72,13:46:45
7.11,2.64,92.5,657.7,244.2,0,72,13:46:50
5.81,2.93,92.4,536.8,270.7,0,72,13:46:55
5.14,3.57,92.3,474.4,329.5,0,72,13:47:00
5.42,3.04,92.4,500.8,280.9,0,72,13:47:05
5.25,2.66,92.5,485.6,246.1,0,72,13:47:10
5.43,3.44,92.3,501.2,317.5,0,72,13:47:15
5.42,2.72,92.4,500.8,251.3,0,73,13:47:20
5.31,2.57,92.4,490.6,237.5,0,73,13:47:25
4.85,3,92.4,448.1,277.2,0,72,13:47:30
4.51,3.76,92.2,415.8,346.7,0,72,13:47:35
4.27,3.87,92.2,393.7,356.8,0,72,13:47:40
4.2,3.79,92.2,387.2,349.4,0,72,13:47:45
4.1,4.12,92.1,377.6,379.5,0,72,13:47:50
