Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
5.16,8.16,97.1,501,792.3,0,74,15:36:55
5.03,6.94,97.2,488.9,674.6,0,75,15:37:00
4.61,6.8,97.3,448.6,661.6,0,75,15:37:05
4.7,6.73,97.3,457.3,654.8,0,76,15:37:10
4.94,6.24,97.4,481.2,607.8,0,76,15:37:15
4.86,6.43,97.3,472.9,625.6,0,76,15:37:20
4.98,6.83,97.3,484.6,664.6,0,75,15:37:25
4.83,7.05,97.2,469.5,685.3,0,75,15:37:30
4.89,6.55,97.3,475.8,637.3,0,76,15:37:35
5.27,6.3,97.3,512.8,613,0,75,15:37:40
5.34,6.85,97.2,519,665.8,0,75,15:37:45
5.46,7.17,97.2,530.7,696.9,0,75,15:37:50
5.52,7.94,97.1,536,771,0,74,15:37:55
5.46,8.34,97,529.6,809,0,74,15:38:00
5.51,8.61,96.9,533.9,834.3,0,74,15:38:05
5.36,8.77,96.9,519.4,849.8,0,74,15:38:10
5.28,9.13,96.9,511.6,884.7,0,74,15:38:15
5.28,9.04,96.9,511.6,876,0,74,15:38:20
5.41,8.37,96.9,524.2,811.1,0,74,15:38:25
5.5,8.2,96.9,533,794.6,0,74,15:38:30
5.32,7.96,96.9,515.5,771.3,0,74,15:38:35
2.78,9.1,96.8,269.1,880.9,0,75,15:38:40
5.28,7.54,97,512.2,731.4,0,75,15:38:45
5.32,7.48,97,516,725.6,0,75,15:38:50
5.27,6.57,97.1,511.7,637.9,0,75,15:38:55
5.2,5.94,97.2,505.4,577.4,0,76,15:39:00
5.35,5.19,97.3,520.6,505,0,76,15:39:05
5.36,5.63,97.3,521.5,547.8,0,76,15:39:10
5.42,5.89,97.2,526.8,572.5,0,75,15:39:15
5.4,5.62,97.3,525.4,546.8,0,76,15:39:20
3.96,7.55,97,384.1,732.4,0,75,15:39:25
5.34,7.57,96.9,517.4,733.5,0,74,15:39:30
5.34,6.9,97,518,669.3,0,75,15:39:35
5.22,6.13,97.2,507.4,595.8,0,76,15:39:40
5.16,6.69,97.1,501,649.6,0,75,15:39:45
4.9,7.04,97,475.3,682.9,0,75,15:39:50
5.01,7.83,96.9,485.5,758.7,0,75,15:39:55
5.17,7.84,96.8,500.5,758.9,0,74,15:40:00
4.94,8.37,96.8,478.2,810.2,0,74,15:40:05
5.03,8.1,96.8,486.9,784.1,0,74,15:40:10
5.11,8.38,96.7,494.1,810.3,0,74,15:40:15
5.05,8.59,96.7,488.3,830.7,0,74,15:40:20
5.14,7.12,96.9,498.1,689.9,0,75,15:40:25
5.16,6.94,96.9,500,672.5,0,75,15:40:30
5.49,4.68,97.3,534.2,455.4,0,76,15:40:35
5.32,3.65,97.5,518.7,355.9,0,77,15:40:40
5.03,3.72,97.4,489.9,362.3,0,77,15:40:45
5.04,3.29,97.6,491.9,321.1,0,77,15:40:50
5.13,2.91,97.6,500.7,284,0,78,15:40:55
5.02,3.09,97.6,490,301.6,0,78,15:41:00
5.1,2.41,97.7,498.3,235.5,0,78,15:41:05
4.82,1.96,97.8,471.4,191.7,0,78,15:41:10
5,0.09,98,490,8.8,0,79,15:41:15
5,0.04,98.1,490.5,3.9,0,79,15:41:20
5.1,-1.44,98.3,501.3,-141.6,0,80,15:41:25
4.82,-0.68,98.3,473.8,-66.8,0,80,15:41:30
4.78,-1.71,98.4,470.4,-168.3,0,81,15:41:35
4.84,-1.04,98.3,475.8,-102.2,0,80,15:41:40
4.88,1.59,97.9,477.8,155.7,0,79,15:41:45
5.14,2.07,97.9,503.2,202.7,0,78,15:41:50
4.98,3.91,97.6,486,381.6,0,77,15:41:55
5.06,4.9,97.4,492.8,477.3,0,76,15:42:00
5.02,3.51,97.6,490,342.6,0,77,15:42:05
4.84,3.07,97.7,472.9,299.9,0,78,15:42:10
4.32,3.23,97.6,421.6,315.2,0,78,15:42:15
4.9,1.8,97.8,479.2,176,0,78,15:42:20
5.03,1.17,97.9,492.4,114.5,0,79,15:42:25
5.02,1.74,97.9,491.5,170.3,0,78,15:42:30
4.84,2.61,97.7,472.9,255,0,78,15:42:35
4.68,3.89,97.6,456.8,379.7,0,77,15:42:40
4.6,4.72,97.4,448,459.7,0,77,15:42:45
4.34,5.56,97.2,421.8,540.4,0,76,15:42:50
4.92,5.84,97.2,478.2,567.6,0,76,15:42:55
4.85,6.05,97.1,470.9,587.5,0,76,15:43:00
4.83,6.03,97.1,469,585.5,0,75,15:43:05
4.77,7.48,96.9,462.2,724.8,0,75,15:43:10
4.65,10.36,96.5,448.7,999.7,0,73,15:43:15
4.88,11.26,96.3,469.9,1084.3,0,72,15:43:20
4.96,12.83,96.1,476.7,1233,0,72,15:43:25
4.99,13.6,95.9,478.5,1304.2,0,71,15:43:30
4.82,14.95,95.7,461.3,1430.7,0,71,15:43:35
4.87,14.45,95.7,466.1,1382.9,0,71,15:43:40
4.82,14.39,95.7,461.3,1377.1,0,71,15:43:45
5.1,13.36,95.8,488.6,1279.9,0,71,15:43:50
4.98,10.41,96.1,478.6,1000.4,0,73,15:43:55
4.94,8.38,96.4,476.2,807.8,0,74,15:44:00
4.94,6.11,96.8,478.2,591.4,0,75,15:44:05
4.83,4.48,97,468.5,434.6,0,77,15:44:10
4.75,2.69,97.3,462.2,261.7,0,77,15:44:15
4.06,2.67,97.4,395.4,260.1,0,78,15:44:20
3.72,3.39,97.3,362,329.8,0,77,15:44:25
4.4,4.39,97.1,427.2,426.3,0,77,15:44:30
4.68,5.25,97,454,509.3,0,76,15:44:35
4.49,5.91,96.9,435.1,572.7,0,76,15:44:40
4.51,6.91,96.8,436.6,668.9,0,75,15:44:45
4.65,8.52,96.5,448.7,822.2,0,74,15:44:50
4.72,8.89,96.4,455,857,0,74,15:44:55
4.52,8.42,96.5,436.2,812.5,0,74,15:45:00
4.72,7.27,96.6,456,702.3,0,75,15:45:05
4.73,5.98,96.8,457.9,578.9,0,75,15:45:10
4.71,4.64,97,456.9,450.1,0,76,15:45:15
4.48,4.07,97.1,435,395.2,0,77,15:45:20
4.59,3.82,97.1,445.7,370.9,0,77,15:45:25
4.66,4.81,97,452,466.6,0,76,15:45:30
4.69,5.79,96.8,454,560.5,0,76,15:45:35
4.56,6.19,96.8,441.4,599.2,0,75,15:45:40
4.54,6.85,96.7,439,662.4,0,75,15:45:45
4.42,7.64,96.5,426.5,737.3,0,75,15:45:50
4.63,7.66,96.5,446.8,739.2,0,74,15:45:55
4.61,8.3,96.4,444.4,800.1,0,74,15:46:00
4.46,8.48,96.3,429.5,816.6,0,74,15:46:05
4.48,8.79,96.3,431.4,846.5,0,74,15:46:10
4.38,8.46,96.3,421.8,814.7,0,74,15:46:15
4.33,7.59,96.4,417.4,731.7,0,75,15:46:20
4.33,6.94,96.5,417.8,669.7,0,75,15:46:25
4.44,6.57,96.6,428.9,634.7,0,75,15:46:30
4.38,6.17,96.6,423.1,596,0,75,15:46:35
4.3,5.6,96.7,415.8,541.5,0,76,15:46:40
4.33,5.8,96.7,418.7,560.9,0,76,15:46:45
4.43,6.19,96.7,428.4,598.6,0,75,15:46:50
4.33,5.42,96.7,418.7,524.1,0,76,15:46:55
4.41,4.61,96.9,427.3,446.7,0,76,15:47:00
4.26,4.3,96.9,412.8,416.7,0,77,15:47:05
4.33,4.05,97,420,392.9,0,77,15:47:10
4.4,4.07,97,426.8,394.8,0,77,15:47:15
4.47,4.84,96.8,432.7,468.5,0,76,15:47:20
4.45,5.69,96.7,430.3,550.2,0,76,15:47:25
4.54,6.51,96.6,438.6,628.9,0,75,15:47:30
4.17,7.31,96.5,402.4,705.4,0,75,15:47:35
4.3,7.58,96.4,414.5,730.7,0,75,15:47:40
4.48,7.13,96.4,431.9,687.3,0,75,15:47:45
4.64,6.43,96.5,447.8,620.5,0,75,15:47:50
4.41,5.39,96.7,426.4,521.2,0,76,15:47:55
4.56,4.36,96.9,441.9,422.5,0,76,15:48:00
4.37,3.2,97,423.9,310.4,0,77,15:48:05
1.85,4.37,96.9,179.3,423.5,0,78,15:48:10
4.49,1.3,97.3,436.9,126.5,0,78,15:48:15
3.68,0.42,97.5,358.8,41,0,79,15:48:20
4.42,-0.74,97.7,431.8,-72.3,0,80,15:48:25
4.34,-0.97,97.8,424.5,-94.9,0,80,15:48:30
4.5,-1.38,97.8,440.1,-135,0,80,15:48:35
4.15,-1.23,97.8,405.9,-120.3,0,80,15:48:40
4.47,-1.26,97.9,437.6,-123.4,0,80,15:48:45
4.51,-0.64,97.8,441.1,-62.6,0,80,15:48:50
4.58,0.7,97.6,447,68.3,0,79,15:48:55
4.27,1.71,97.4,415.9,166.6,0,78,15:49:00
4.54,2.86,97.2,441.3,278,0,78,15:49:05
4.05,3.49,97.1,393.3,338.9,0,77,15:49:10
4.42,3.26,97.2,429.6,316.9,0,77,15:49:15
4.51,3.6,97.1,437.9,349.6,0,77,15:49:20
4.43,3.38,97.1,430.2,328.2,0,77,15:49:25
4.56,2.94,97.2,443.2,285.8,0,77,15:49:30
4.68,3.14,97.2,454.9,305.2,0,77,15:49:35
4.64,3.6,97.1,450.5,349.6,0,77,15:49:40
4.67,4.76,96.8,452.1,460.8,0,76,15:49:45
4.57,4.9,96.9,442.8,474.8,0,76,15:49:50
4.59,5.02,96.8,444.3,485.9,0,76,15:49:55
4.57,5.57,96.7,441.9,538.6,0,76,15:50:00
4.6,5.73,96.7,444.8,554.1,0,75,15:50:05
4.67,5.62,96.7,451.6,543.5,0,76,15:50:10
4.57,5.37,96.7,441.9,519.3,0,76,15:50:15
4.7,5.35,96.7,454.5,517.3,0,76,15:50:20
4.78,4.4,96.8,462.7,425.9,0,76,15:50:25
4.75,3.44,97,460.8,333.7,0,77,15:50:30
4.64,2.56,97.1,450.5,248.6,0,77,15:50:35
5.04,1.27,97.4,490.9,123.7,0,78,15:50:40
5.03,1.24,97.4,489.9,120.8,0,78,15:50:45
5,1.94,97.2,486,188.6,0,78,15:50:50
4.97,2.62,97.1,482.6,254.4,0,77,15:50:55
5.01,2.56,97.2,487,248.8,0,77,15:51:00
4.91,3.1,97.1,476.8,301,0,77,15:51:05
5.06,3.75,97,490.8,363.8,0,77,15:51:10
4.6,5.59,96.7,444.8,540.6,0,76,15:51:15
4.63,5.92,96.7,447.7,572.5,0,75,15:51:20
4.54,6.32,96.5,438.1,609.9,0,75,15:51:25
5.03,5.87,96.6,485.9,567,0,75,15:51:30
4.77,5.94,96.6,460.8,573.8,0,75,15:51:35
4.45,5.7,96.6,429.9,550.6,0,76,15:51:40
4.25,5.48,96.6,410.6,529.4,0,76,15:51:45
4.14,5.48,96.6,399.9,529.4,0,76,15:51:50
4.13,5.07,96.7,399.4,490.3,0,76,15:51:55
4.4,5.3,96.7,425.5,512.5,0,76,15:52:00
4.28,6.13,96.5,413,591.5,0,75,15:52:05
3.58,7.21,96.3,344.8,694.3,0,75,15:52:10
3.57,7.01,96.3,343.8,675.1,0,75,15:52:15
4.06,6.43,96.4,391.4,619.9,0,75,15:52:20
4.09,6.5,96.4,394.3,626.6,0,75,15:52:25
3.78,6.59,96.3,364,634.6,0,75,15:52:30
4.1,6.37,96.3,394.8,613.4,0,75,15:52:35
4.45,5.9,96.4,429,568.8,0,75,15:52:40
4.42,5.67,96.5,426.5,547.2,0,75,15:52:45
4.33,5.42,96.5,417.8,523,0,76,15:52:50
4.19,5.51,96.5,404.3,531.7,0,76,15:52:55
4.13,5.51,96.5,398.5,531.7,0,75,15:53:00
4.27,5.58,96.5,412.1,538.5,0,75,15:53:05
4.28,5.3,96.5,413,511.5,0,76,15:53:10
4.43,5.21,96.5,427.5,502.8,0,76,15:53:15
4.39,5.33,96.5,423.6,514.3,0,76,15:53:20
4.4,5.49,96.4,424.2,529.2,0,76,15:53:25
4.41,5.48,96.5,425.6,528.8,0,75,15:53:30
4.51,5.33,96.5,435.2,514.3,0,75,15:53:35
4.44,5.26,96.5,428.5,507.6,0,76,15:53:40
4.47,5.66,96.5,431.4,546.2,0,75,15:53:45
4.32,5.4,96.4,416.4,520.6,0,76,15:53:50
4.63,5.55,96.4,446.3,535,0,75,15:53:55
4.54,5.65,96.4,437.7,544.7,0,75,15:54:00
4.59,5.72,96.4,442.5,551.4,0,75,15:54:05
4.66,5.56,96.4,449.2,536,0,75,15:54:10
4.52,5.83,96.4,435.7,562,0,75,15:54:15
4.48,5.73,96.4,431.9,552.4,0,75,15:54:20
4.66,5.82,96.4,449.2,561,0,75,15:54:25
4.68,5.68,96.3,450.7,547,0,75,15:54:30
4.79,5.34,96.4,461.8,514.8,0,75,15:54:35
4.74,6.2,96.3,456.5,597.1,0,75,15:54:40
4.84,6.74,96.2,465.6,648.4,0,74,15:54:45
4.77,7.25,96.1,458.4,696.7,0,74,15:54:50
4.92,7.66,96,472.3,735.4,0,74,15:54:55
5.06,8.15,95.9,485.3,781.6,0,73,15:55:00
5.04,8.63,95.9,483.3,827.6,0,73,15:55:05
4.98,9.41,95.7,476.6,900.5,0,73,15:55:10
5.01,9.91,95.6,479,947.4,0,73,15:55:15
5.02,10.42,95.5,479.4,995.1,0,72,15:55:20
5.05,10.54,95.5,482.3,1006.6,0,72,15:55:25
5.03,10.15,95.5,480.4,969.3,0,72,15:55:30
4.99,9.6,95.6,477,917.8,0,72,15:55:35
4.99,9.68,95.6,477,925.4,0,72,15:55:40
4.97,9.7,95.5,474.6,926.4,0,73,15:55:45
4.98,9.96,95.5,475.6,951.2,0,72,15:55:50
5.02,10.34,95.5,479.4,987.5,0,72,15:55:55
4.96,11.32,95.3,472.7,1078.8,0,72,15:56:00
5.02,12.11,95.2,477.9,1152.9,0,71,15:56:05
5.08,13.29,94.9,482.1,1261.2,0,71,15:56:10
4.91,13.42,94.9,466,1273.6,0,70,15:56:15
4.98,13.56,94.8,472.1,1285.5,0,70,15:56:20
4.95,11.84,95.1,470.7,1126,0,71,15:56:25
4.91,10.53,95.2,467.4,1002.5,0,72,15:56:30
5.03,8.54,95.5,480.4,815.6,0,73,15:56:35
4.89,6.84,95.7,468,654.6,0,74,15:56:40
4.71,5.09,96.1,452.6,489.1,0,75,15:56:45
4.73,3.27,96.3,455.5,314.9,0,76,15:56:50
4.63,2.38,96.5,446.8,229.7,0,77,15:56:55
4.73,1.61,96.7,457.4,155.7,0,77,15:57:00
4.38,2.69,96.5,422.7,259.6,0,77,15:57:05
4.73,3.01,96.5,456.4,290.5,0,77,15:57:10
4.72,3.64,96.4,455,350.9,0,76,15:57:15
4.79,4,96.4,461.8,385.6,0,76,15:57:20
4.89,4.27,96.3,470.9,411.2,0,76,15:57:25
4.89,3.97,96.4,471.4,382.7,0,76,15:57:30
4.85,4,96.4,467.5,385.6,0,76,15:57:35
4.21,4.73,96.3,405.4,455.5,0,76,15:57:40
4.82,5.01,96.2,463.7,482,0,75,15:57:45
4.75,5.71,96.1,456.5,548.7,0,75,15:57:50
4.79,5.8,96.1,460.3,557.4,0,75,15:57:55
4.77,5.87,96,457.9,563.5,0,75,15:58:00
4.9,6.01,96.1,470.9,577.6,0,75,15:58:05
4.92,6.49,95.9,471.8,622.4,0,74,15:58:10
4.91,7.1,95.9,470.9,680.9,0,74,15:58:15
4.89,7.44,95.8,468.5,712.8,0,74,15:58:20
4.88,7.26,95.8,467.5,695.5,0,74,15:58:25
4.91,7.02,95.8,470.4,672.5,0,74,15:58:30
4.92,6.73,95.8,471.3,644.7,0,74,15:58:35
4.92,6.65,95.8,471.3,637.1,0,74,15:58:40
4.88,7.99,95.6,466.5,763.8,0,73,15:58:45
4.92,7.99,95.6,470.4,763.8,0,73,15:58:50
4.92,7.09,95.8,471.3,679.2,0,74,15:58:55
4.69,6.43,95.8,449.3,616,0,74,15:59:00
4.57,5.95,95.9,438.3,570.6,0,75,15:59:05
4.43,5.83,95.9,424.8,559.1,0,75,15:59:10
3.44,4.61,96.1,330.6,443,0,76,15:59:15
4.07,4.23,96.2,391.5,406.9,0,76,15:59:20
4.28,4.7,96.1,411.3,451.7,0,76,15:59:25
3.7,5.88,95.9,354.8,563.9,0,75,15:59:30
3.74,6.62,95.8,358.3,634.2,0,75,15:59:35
4.51,6.69,95.8,432.1,640.9,0,74,15:59:40
3.35,7.28,95.7,320.6,696.7,0,74,15:59:45
3.33,6.4,95.8,319,613.1,0,75,15:59:50
3.35,5.57,95.9,321.3,534.2,0,75,15:59:55
4.38,5.16,96,420.5,495.4,0,75,16:00:00
4.55,7.77,95.6,435,742.8,0,73,16:00:05
4.24,10.8,95.2,403.6,1028.2,0,72,16:00:10
3.66,7.97,95.5,349.5,761.1,0,74,16:00:15
4.01,3.42,96.1,385.4,328.7,0,77,16:00:20
4.28,1.52,96.5,413,146.7,0,77,16:00:25
4.47,3.27,96.3,430.5,314.9,0,76,16:00:30
3.22,4.67,96.1,309.4,448.8,0,76,16:00:35
4.41,4.37,96.1,423.8,420,0,76,16:00:40
4.05,5.3,96,388.8,508.8,0,75,16:00:45
3.44,6.62,95.7,329.2,633.5,0,75,16:00:50
4.58,6.22,95.8,438.8,595.9,0,74,16:00:55
4.27,6.63,95.8,409.1,635.2,0,74,16:01:00
4.45,6.24,95.8,426.3,597.8,0,75,16:01:05
4.5,5.18,95.9,431.6,496.8,0,75,16:01:10
3.08,6.32,95.8,295.1,605.5,0,75,16:01:15
2.55,6.97,95.6,243.8,666.3,0,75,16:01:20
3.93,6.09,95.8,376.5,583.4,0,75,16:01:25
2.93,6.36,95.7,280.4,608.7,0,75,16:01:30
2.54,7.28,95.6,242.8,696,0,75,16:01:35
3.74,6.41,95.7,357.9,613.4,0,75,16:01:40
3.23,6.96,95.6,308.8,665.4,0,75,16:01:45
2.99,7.21,95.5,285.5,688.6,0,74,16:01:50
3.56,7.39,95.5,340,705.7,0,74,16:01:55
2.75,8.26,95.4,262.4,788,0,74,16:02:00
4.57,6.67,95.6,436.9,637.7,0,74,16:02:05
3.2,7.62,95.5,305.6,727.7,0,74,16:02:10
4.62,7.08,95.5,441.2,676.1,0,74,16:02:15
2.99,7.87,95.4,285.2,750.8,0,74,16:02:20
4.54,6.79,95.5,433.6,648.4,0,74,16:02:25
3.52,6.85,95.6,336.5,654.9,0,74,16:02:30
3.56,6.68,95.5,340,637.9,0,75,16:02:35
4.54,5.98,95.7,434.5,572.3,0,75,16:02:40
2.22,7.5,95.4,211.8,715.5,0,75,16:02:45
4.75,5.79,95.7,454.6,554.1,0,74,16:02:50
4.53,6.07,95.7,433.5,580.9,0,74,16:02:55
3.21,7.29,95.4,306.2,695.5,0,74,16:03:00
3.6,7.37,95.4,343.4,703.1,0,74,16:03:05
4.79,6.49,95.5,457.4,619.8,0,74,16:03:10
3.75,7.18,95.5,358.1,685.7,0,74,16:03:15
4.75,6.24,95.6,454.1,596.5,0,74,16:03:20
3.58,7.96,95.3,341.2,758.6,0,74,16:03:25
4.23,8.3,95.3,403.1,791,0,73,16:03:30
4.79,9.31,95.1,455.5,885.4,0,72,16:03:35
4.74,9.49,95,450.3,901.6,0,72,16:03:40
1.4,11.78,94.7,132.6,1115.6,0,72,16:03:45
4.68,9.3,95,444.6,883.5,0,72,16:03:50
4.6,9.16,95,437,870.2,0,72,16:03:55
4.73,9.12,95,449.4,866.4,0,72,16:04:00
4.77,9.8,95,453.2,931,0,72,16:04:05
4.71,10.28,94.8,446.5,974.5,0,72,16:04:10
4.52,8.95,95,429.4,850.3,0,73,16:04:15
4.61,7.64,95.2,438.9,727.3,0,74,16:04:20
3.99,6.1,95.5,381,582.6,0,75,16:04:25
3.44,4.36,95.7,329.2,417.3,0,76,16:04:30
2.49,3.09,95.9,238.8,296.3,0,77,16:04:35
3.81,2.03,96.1,366.1,195.1,0,77,16:04:40
4.44,2.44,96.1,426.7,234.5,0,77,16:04:45
4.37,3.17,96,419.5,304.3,0,76,16:04:50
4.22,3.3,96,405.1,316.8,0,76,16:04:55
4.5,2.45,96.1,432.5,235.4,0,77,16:05:00
4.44,0.61,96.4,428,58.8,0,78,16:05:05
3.32,0.45,96.4,320,43.4,0,79,16:05:10
3.28,1.46,96.3,315.9,140.6,0,78,16:05:15
4.31,1.76,96.3,415.1,169.5,0,77,16:05:20
4.39,2.98,96.1,421.9,286.4,0,77,16:05:25
2.86,4.64,95.9,274.3,445,0,76,16:05:30
2.84,4.97,95.8,272.1,476.1,0,76,16:05:35
4.22,4.94,95.8,404.3,473.3,0,75,16:05:40
2.63,6.36,95.5,251.2,607.4,0,75,16:05:45
2.71,6.83,95.5,258.8,652.3,0,75,16:05:50
3.97,6.34,95.5,379.1,605.5,0,74,16:05:55
4.26,6.01,95.6,407.3,574.6,0,74,16:06:00
3.51,6.77,95.5,335.2,646.5,0,74,16:06:05
4.26,6.17,95.5,406.8,589.2,0,74,16:06:10
4.32,6.14,95.5,412.6,586.4,0,74,16:06:15
3.65,6.79,95.4,348.2,647.8,0,74,16:06:20
4.01,6.69,95.4,382.6,638.2,0,74,16:06:25
4.39,6.83,95.4,418.8,651.6,0,74,16:06:30
3.68,7.73,95.2,350.3,735.9,0,74,16:06:35
4.19,7.99,95.1,398.5,759.8,0,73,16:06:40
4.31,8.2,95.1,409.9,779.8,0,73,16:06:45
4.4,7.52,95.2,418.9,715.9,0,73,16:06:50
4.39,6.17,95.4,418.8,588.6,0,74,16:06:55
4.48,5.55,95.4,427.4,529.5,0,75,16:07:00
4.48,5.86,95.4,427.4,559,0,75,16:07:05
4.4,6.31,95.4,419.8,602,0,74,16:07:10
4.49,6.09,95.4,428.3,581,0,74,16:07:15
3.99,6.43,95.3,380.2,612.8,0,74,16:07:20
4.46,7.6,95.2,424.6,723.5,0,73,16:07:25
4,7.29,95.1,380.4,693.3,0,74,16:07:30
4.67,6.32,95.3,445.1,602.3,0,74,16:07:35
4.61,5.78,95.5,440.3,552,0,73,16:07:40
4.43,11.59,94.6,419.1,1096.4,0,73,16:07:45
4.7,10.39,94.7,445.1,983.9,0,75,16:07:50
4.6,10.5,94.6,435.2,993.3,0,75,16:07:55
4.47,12.42,94.4,422,1172.4,0,75,16:08:00
4.49,12.23,94.3,423.4,1153.3,0,75,16:08:05
4.52,11.21,94.5,427.1,1059.3,0,77,16:08:10
4.3,9.14,94.7,407.2,865.6,0,78,16:08:15
4.36,8.83,94.8,413.3,837.1,0,79,16:08:20
4.58,8.96,94.7,433.7,848.5,0,79,16:08:25
4.3,9.24,94.7,407.2,875,0,79,16:08:30
4.4,8.81,94.7,416.7,834.3,0,78,16:08:35
4.46,8.25,94.8,422.8,782.1,0,79,16:08:40
3.95,9.1,94.7,374.1,861.8,0,78,16:08:45
3.68,10.86,94.4,347.4,1025.2,0,78,16:08:50
4.43,10.91,94.4,418.2,1029.9,0,77,16:08:55
3.16,12.23,94.2,297.7,1152.1,0,77,16:09:00
4.36,11.89,94.2,410.7,1120,0,76,16:09:05
4.47,11.61,94.2,421.1,1093.7,0,76,16:09:10
4.33,11.28,94.3,408.3,1063.7,0,77,16:09:15
4.43,10.74,94.3,417.7,1012.8,0,78,16:09:20
4.32,7.94,94.7,409.1,751.9,0,79,16:09:25
4.43,6.72,94.9,420.4,637.7,0,80,16:09:30
4.47,6.32,94.9,424.2,599.8,0,80,16:09:35
4.5,6.59,94.9,427.1,625.4,0,80,16:09:40
2.98,7.79,94.8,282.5,738.5,0,80,16:09:45
4.3,7.9,94.8,407.6,748.9,0,79,16:09:50
4.29,6.94,94.9,407.1,658.6,0,80,16:09:55
4.51,6.05,95,428.5,574.8,0,80,16:10:00
4.52,5.56,95.1,429.9,528.8,0,80,16:10:05
4.49,5.46,95.1,427,519.2,0,81,16:10:10
4.49,4.72,95.3,427.9,449.8,0,81,16:10:15
3.98,5.3,95.2,378.9,504.6,0,81,16:10:20
4.35,5.29,95.2,414.1,503.6,0,81,16:10:25
4.81,5.03,95.2,457.9,478.9,0,81,16:10:30
4.09,5.64,95.2,389.4,536.9,0,81,16:10:35
3.22,5.53,95.2,306.5,526.5,0,81,16:10:40
2.56,5.58,95.2,243.7,531.2,0,82,16:10:45
1.83,6.02,95.1,174,572.5,0,82,16:10:50
2.14,5.92,95.1,203.5,563,0,82,16:10:55
3.62,5.5,95.2,344.6,523.6,0,81,16:11:00
2.27,7.5,94.9,215.4,711.8,0,80,16:11:05
1.73,8.49,94.8,164,804.9,0,80,16:11:10
3.22,7.84,94.7,304.9,742.4,0,80,16:11:15
2.91,7.9,94.8,275.9,748.9,0,80,16:11:20
2.2,8.76,94.7,208.3,829.6,0,80,16:11:25
1.62,9.55,94.5,153.1,902.5,0,79,16:11:30
2.84,9.11,94.5,268.4,860.9,0,79,16:11:35
4.04,8.1,94.7,382.6,767.1,0,79,16:11:40
2.97,8.12,94.7,281.3,769,0,79,16:11:45
2.83,8.65,94.5,267.4,817.4,0,79,16:11:50
4.35,8.41,94.6,411.5,795.6,0,79,16:11:55
4.29,8.26,94.6,405.8,781.4,0,79,16:12:00
2.73,9.02,94.5,258,852.4,0,79,16:12:05
2.44,8.9,94.5,230.6,841.1,0,79,16:12:10
4.55,7.56,94.7,430.9,715.9,0,79,16:12:15
4.18,7.99,94.6,395.4,755.9,0,79,16:12:20
2.28,11.5,94.1,214.5,1082.2,0,78,16:12:25
4.3,7.9,94.6,406.8,747.3,0,79,16:12:30
3.69,7.48,94.6,349.1,707.6,0,79,16:12:35
4.46,6.76,94.8,422.8,640.8,0,80,16:12:40
1.32,9.27,94.4,124.6,875.1,0,80,16:12:45
4.5,7.82,94.6,425.7,739.8,0,79,16:12:50
4.16,7.51,94.7,394,711.2,0,79,16:12:55
4.15,5.45,95,394.3,517.8,0,81,16:13:00
4.15,5.14,95,394.3,488.3,0,81,16:13:05
4.15,5.64,94.9,393.8,535.2,0,81,16:13:10
4.54,4.99,95,431.3,474.1,0,80,16:13:15
2.03,7.57,94.6,192,716.1,0,80,16:13:20
4.45,6.3,94.8,421.9,597.2,0,80,16:13:25
4.68,6.84,94.7,443.2,647.7,0,79,16:13:30
4.19,7.48,94.6,396.4,707.6,0,79,16:13:35
4.56,9.27,94.4,430.5,875.1,0,78,16:13:40
4.3,11.59,94,404.2,1089.5,0,76,16:13:45
4.42,10.96,94,415.5,1030.2,0,77,16:13:50
3,11.4,94,282,1071.6,0,78,16:13:55
4.38,10.38,94.1,412.2,976.8,0,77,16:14:00
1.13,11.6,93.9,106.1,1089.2,0,78,16:14:05
4.22,8.23,94.3,397.9,776.1,0,79,16:14:10
4.2,7.56,94.5,396.9,714.4,0,79,16:14:15
2.87,8.46,94.3,270.6,797.8,0,79,16:14:20
4.35,7.69,94.4,410.6,725.9,0,79,16:14:25
1.8,9.45,94.1,169.4,889.2,0,79,16:14:30
3.47,8.57,94.3,327.2,808.2,0,79,16:14:35
3.62,6.66,94.6,342.5,630,0,80,16:14:40
4.39,5.79,94.8,416.2,548.9,0,80,16:14:45
3.04,5.67,94.8,288.2,537.5,0,81,16:14:50
4.22,4.94,94.9,400.5,468.8,0,81,16:14:55
4.31,4.81,94.9,409,456.5,0,81,16:15:00
3.32,6.41,94.7,314.4,607,0,80,16:15:05
1.8,8.06,94.4,169.9,760.9,0,80,16:15:10
4.25,6.92,94.5,401.6,653.9,0,79,16:15:15
2.35,0.94,95.5,224.4,89.8,0,78,16:15:20
4.12,2.39,95.4,393,228,0,76,16:15:25
3.08,5.96,94.8,292,565,0,75,16:15:30
4.5,5.16,94.9,427.1,489.7,0,74,16:15:35
4.44,6.75,94.7,420.5,639.2,0,73,16:15:40
4.1,7.28,94.5,387.5,688,0,73,16:15:45
4.2,8.32,94.4,396.5,785.4,0,73,16:15:50
4.5,5.81,94.7,426.2,550.2,0,74,16:15:55
4.4,4.66,94.9,417.6,442.2,0,75,16:16:00
1.77,5.98,94.8,167.8,566.9,0,75,16:16:05
4.52,4.03,95.1,429.9,383.3,0,75,16:16:10
