Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
2.3,7.78,89,204.7,692.4,0,68,15:33:00
2.25,7.78,88.9,200,691.6,0,68,15:33:05
2.24,7.77,88.9,199.1,690.8,0,68,15:33:10
2.22,7.58,88.9,197.4,673.9,0,69,15:33:15
2.25,7.18,89,200.3,639,0,69,15:33:20
2.23,6.45,89.1,198.7,574.7,0,69,15:33:25
2.21,5.42,89.3,197.4,484,0,70,15:33:30
2.22,5.19,89.4,198.5,464,0,70,15:33:35
2.21,4.45,89.5,197.8,398.3,0,70,15:33:40
2.22,4.14,89.6,198.9,370.9,0,70,15:33:45
2.24,4.33,89.5,200.5,387.5,0,71,15:33:50
2.25,4.71,89.4,201.2,421.1,0,71,15:33:55
2.25,4.08,89.6,201.6,365.6,0,71,15:34:00
2.25,3.65,89.6,201.6,327,0,71,15:34:05
2.27,3.46,89.7,203.6,310.4,0,71,15:34:10
2.26,2.95,89.8,202.9,264.9,0,72,15:34:15
2.29,2.64,89.8,205.6,237.1,0,72,15:34:20
2.3,2.26,90,207,203.4,0,72,15:34:25
2.3,1.93,90,207,173.7,0,72,15:34:30
2.33,2.45,89.9,209.5,220.3,0,71,15:34:35
2.35,2.98,89.9,211.3,267.9,0,71,15:34:40
2.36,4.37,89.6,211.5,391.6,0,71,15:34:45
2.4,5.11,89.5,214.8,457.3,0,70,15:34:50
2.43,6.31,89.2,216.8,562.9,0,69,15:34:55
2.44,6.86,89.1,217.4,611.2,0,69,15:35:00
2.46,7.29,89,218.9,648.8,0,69,15:35:05
2.48,7.96,88.8,220.2,706.8,0,68,15:35:10
2.48,7.6,88.9,220.5,675.6,0,68,15:35:15
2.5,7.83,88.8,222,695.3,0,68,15:35:20
2.51,7.41,88.9,223.1,658.7,0,68,15:35:25
2.52,6.84,89,224.3,608.8,0,69,15:35:30
2.53,6.46,89,225.2,574.9,0,69,15:35:35
2.54,5.92,89.2,226.6,528.1,0,69,15:35:40
2.55,4.9,89.3,227.7,437.6,0,70,15:35:45
2.55,4.16,89.4,228,371.9,0,71,15:35:50
2.55,2.84,89.8,229,255,0,71,15:35:55
2.56,2.33,89.8,229.9,209.2,0,72,15:36:00
2.57,1.58,90,231.3,142.2,0,72,15:36:05
2.58,1.49,90,232.2,134.1,0,72,15:36:10
2.58,0.58,90.2,232.7,52.3,0,72,15:36:15
2.59,1.21,90.1,233.4,109,0,72,15:36:20
2.59,1.44,90,233.1,129.6,0,72,15:36:25
2.62,1.93,90,235.8,173.7,0,72,15:36:30
2.63,2.01,90,236.7,180.9,0,72,15:36:35
2.63,3.5,89.7,235.9,314,0,71,15:36:40
2.64,3.91,89.6,236.5,350.3,0,70,15:36:45
2.64,4.6,89.4,236,411.2,0,70,15:36:50
2.64,4.99,89.4,236,446.1,0,70,15:36:55
2.65,5.47,89.3,236.6,488.5,0,70,15:37:00
2.65,5.99,89.2,236.4,534.3,0,69,15:37:05
2.67,6.38,89.1,237.9,568.5,0,69,15:37:10
2.65,6.38,89.1,236.1,568.5,0,69,15:37:15
2.66,6.8,89,236.7,605.2,0,69,15:37:20
2.66,6.91,88.9,236.5,614.3,0,69,15:37:25
2.65,6.99,88.9,235.6,621.4,0,69,15:37:30
2.66,7.07,88.9,236.5,628.5,0,69,15:37:35
2.65,7,88.9,235.6,622.3,0,69,15:37:40
2.64,7.13,88.9,234.7,633.9,0,69,15:37:45
2.63,6.96,88.9,233.8,618.7,0,69,15:37:50
2.63,6.85,88.9,233.8,609,0,69,15:37:55
2.63,7.06,88.9,233.8,627.6,0,69,15:38:00
2.63,7.18,88.8,233.5,637.6,0,69,15:38:05
2.62,6.85,88.9,232.9,609,0,69,15:38:10
2.61,6.79,88.9,232,603.6,0,69,15:38:15
2.61,6.97,88.9,232,619.6,0,69,15:38:20
2.59,6.33,88.9,230.3,562.7,0,69,15:38:25
2.59,6.32,88.9,230.3,561.8,0,69,15:38:30
2.58,6.14,89,229.6,546.5,0,69,15:38:35
2.57,5.98,89,228.7,532.2,0,69,15:38:40
2.55,5.37,89.1,227.2,478.5,0,69,15:38:45
2.58,5.75,89,229.6,511.8,0,69,15:38:50
2.54,5.08,89.2,226.6,453.1,0,70,15:38:55
2.54,5.1,89.2,226.6,454.9,0,70,15:39:00
2.53,4.83,89.2,225.7,430.8,0,70,15:39:05
2.53,4.44,89.2,225.7,396,0,70,15:39:10
2.52,4.32,89.2,224.8,385.3,0,70,15:39:15
2.5,4.26,89.3,223.3,380.4,0,70,15:39:20
2.49,4.36,89.3,222.4,389.3,0,70,15:39:25
2.48,4.42,89.3,221.5,394.7,0,70,15:39:30
2.48,4.71,89.2,221.2,420.1,0,70,15:39:35
2.46,4.95,89.2,219.4,441.5,0,70,15:39:40
2.45,5.29,89.1,218.3,471.3,0,70,15:39:45
2.44,5.75,89.1,217.4,512.3,0,69,15:39:50
2.42,5.85,89,215.4,520.7,0,69,15:39:55
2.38,6.26,89,211.8,557.1,0,69,15:40:00
2.42,6.41,88.9,215.1,569.8,0,69,15:40:05
2.4,6.4,88.9,213.4,569,0,69,15:40:10
2.4,6.47,88.9,213.4,575.2,0,69,15:40:15
2.4,6.39,88.9,213.4,568.1,0,69,15:40:20
2.39,6.36,88.9,212.5,565.4,0,69,15:40:25
2.41,6.23,88.9,214.2,553.8,0,69,15:40:30
2.4,5.66,89,213.6,503.7,0,70,15:40:35
2.42,6.46,88.9,215.1,574.3,0,69,15:40:40
2.44,6.86,88.8,216.7,609.2,0,69,15:40:45
2.5,6.97,88.7,221.8,618.2,0,69,15:40:50
2.56,6.09,88.9,227.6,541.4,0,69,15:40:55
2.57,5.86,88.9,228.5,521,0,69,15:41:00
2.58,5.96,88.9,229.4,529.8,0,69,15:41:05
2.53,5.56,88.9,224.9,494.3,0,69,15:41:10
2.51,5.75,88.9,223.1,511.2,0,69,15:41:15
2.49,5.4,89,221.6,480.6,0,69,15:41:20
2.45,5.59,88.9,217.8,497,0,69,15:41:25
2.42,5.66,88.9,215.1,503.2,0,69,15:41:30
2.39,5.33,89,212.7,474.4,0,69,15:41:35
2.37,5.63,88.9,210.7,500.5,0,70,15:41:40
2.35,5.22,89,209.2,464.6,0,70,15:41:45
2.33,5.39,89,207.4,479.7,0,70,15:41:50
2.32,4.87,89.1,206.7,433.9,0,70,15:41:55
2.34,4.93,89.1,208.5,439.3,0,70,15:42:00
2.31,5.39,89,205.6,479.7,0,70,15:42:05
2.31,5.58,89,205.6,496.6,0,69,15:42:10
2.31,6.02,88.9,205.4,535.2,0,69,15:42:15
2.31,6.63,88.7,204.9,588.1,0,69,15:42:20
2.3,6.85,88.7,204,607.6,0,69,15:42:25
2.3,7.45,88.6,203.8,660.1,0,68,15:42:30
2.31,8.02,88.5,204.4,709.8,0,68,15:42:35
2.31,8.15,88.4,204.2,720.5,0,68,15:42:40
2.31,8.15,88.4,204.2,720.5,0,68,15:42:45
2.3,7.73,88.5,203.6,684.1,0,68,15:42:50
2.3,8.02,88.4,203.3,709,0,68,15:42:55
2.31,8.03,88.4,204.2,709.9,0,68,15:43:00
2.3,8.2,88.3,203.1,724.1,0,68,15:43:05
2.3,8.23,88.3,203.1,726.7,0,68,15:43:10
2.3,7.77,88.4,203.3,686.9,0,68,15:43:15
2.29,7.32,88.5,202.7,647.8,0,68,15:43:20
2.29,6.81,88.6,202.9,603.4,0,69,15:43:25
2.28,6.31,88.7,202.2,559.7,0,69,15:43:30
2.28,5.75,88.8,202.5,510.6,0,69,15:43:35
2.28,5.34,88.9,202.7,474.7,0,70,15:43:40
2.27,4.52,89,202,402.3,0,70,15:43:45
2.27,3.65,89.2,202.5,325.6,0,70,15:43:50
2.26,3.41,89.2,201.6,304.2,0,71,15:43:55
2.24,-2.84,90.4,202.5,-256.7,0,70,15:44:00
2.25,-2.32,90.3,203.2,-209.5,0,69,15:44:05
2.26,-2.05,90.3,204.1,-185.1,0,68,15:44:10
2.3,5.18,89,204.7,461,0,69,15:44:15
2.3,3.42,89.4,205.6,305.7,0,71,15:44:20
2.3,2.73,89.4,205.6,244.1,0,71,15:44:25
2.31,2.45,89.5,206.7,219.3,0,72,15:44:30
2.33,2.35,89.5,208.5,210.3,0,72,15:44:35
2.35,2.84,89.4,210.1,253.9,0,71,15:44:40
2.36,2.66,89.4,211,237.8,0,71,15:44:45
2.39,3.88,89.2,213.2,346.1,0,71,15:44:50
2.4,3.78,89.3,214.3,337.6,0,70,15:44:55
2.41,3.43,89.3,215.2,306.3,0,70,15:45:00
2.43,3.58,89.2,216.8,319.3,0,70,15:45:05
2.44,4.05,89.2,217.6,361.3,0,70,15:45:10
2.48,4.12,89.1,221,367.1,0,70,15:45:15
2.48,4.13,89.1,221,368,0,70,15:45:20
2.51,3.93,89.2,223.9,350.6,0,70,15:45:25
2.56,3.85,89.2,228.4,343.4,0,70,15:45:30
2.55,3.18,89.4,228,284.3,0,71,15:45:35
2.53,3.04,89.3,225.9,271.5,0,71,15:45:40
2.53,3.46,89.3,225.9,309,0,71,15:45:45
2.52,2.99,89.4,225.3,267.3,0,71,15:45:50
2.51,3.33,89.3,224.1,297.4,0,71,15:45:55
2.52,2.82,89.4,225.3,252.1,0,71,15:46:00
2.53,3.57,89.2,225.7,318.4,0,71,15:46:05
2.53,3.43,89.3,225.9,306.3,0,71,15:46:10
2.53,3.22,89.3,225.9,287.5,0,70,15:46:15
2.53,4.41,89.1,225.4,392.9,0,70,15:46:20
2.54,4.47,89.1,226.3,398.3,0,70,15:46:25
2.53,4.08,89.2,225.7,363.9,0,70,15:46:30
2.53,4.15,89.2,225.7,370.2,0,70,15:46:35
2.54,4.01,89.2,226.6,357.7,0,70,15:46:40
2.55,4.26,89.1,227.2,379.6,0,70,15:46:45
2.52,4.3,89.1,224.5,383.1,0,70,15:46:50
2.54,4.33,89.1,226.3,385.8,0,70,15:46:55
2.53,4.44,89.1,225.4,395.6,0,70,15:47:00
2.52,4.43,89.1,224.5,394.7,0,70,15:47:05
2.52,4.42,89,224.3,393.4,0,70,15:47:10
2.55,3.98,89.1,227.2,354.6,0,70,15:47:15
2.5,3.81,89.2,223,339.9,0,70,15:47:20
2.57,3.36,89.2,229.2,299.7,0,70,15:47:25
2.59,3.65,89.1,230.8,325.2,0,70,15:47:30
2.61,3.62,89.2,232.8,322.9,0,71,15:47:35
2.7,3.08,89.3,241.1,275,0,71,15:47:40
2.72,3.37,89.2,242.6,300.6,0,70,15:47:45
2.88,3.47,89.2,256.9,309.5,0,70,15:47:50
3.43,3.18,89.3,306.3,284,0,70,15:47:55
3.09,3.47,89.2,275.6,309.5,0,70,15:48:00
2.86,3.32,89.3,255.4,296.5,0,70,15:48:05
2.77,3.11,89.3,247.4,277.7,0,70,15:48:10
2.76,3.43,89.2,246.2,306,0,71,15:48:15
2.61,3.84,89.1,232.6,342.1,0,71,15:48:20
2.55,3.46,89.2,227.5,308.6,0,71,15:48:25
2.52,2.69,89.3,225,240.2,0,71,15:48:30
2.5,2.75,89.4,223.5,245.9,0,71,15:48:35
2.49,2.85,89.3,222.4,254.5,0,71,15:48:40
2.49,2.47,89.4,222.6,220.8,0,71,15:48:45
2.49,3.08,89.3,222.4,275,0,71,15:48:50
2.48,2.4,89.4,221.7,214.6,0,71,15:48:55
2.48,2.31,89.5,222,206.7,0,71,15:49:00
2.48,2.42,89.5,222,216.6,0,71,15:49:05
2.49,2.41,89.4,222.6,215.5,0,71,15:49:10
2.5,2.45,89.4,223.5,219,0,71,15:49:15
2.5,2.54,89.4,223.5,227.1,0,71,15:49:20
2.51,2.4,89.4,224.4,214.6,0,71,15:49:25
2.54,3.45,89.2,226.6,307.7,0,71,15:49:30
2.55,3.66,89.2,227.5,326.5,0,70,15:49:35
2.55,3.58,89.2,227.5,319.3,0,70,15:49:40
2.59,4.22,89.1,230.8,376,0,70,15:49:45
2.61,4.35,89.1,232.6,387.6,0,70,15:49:50
2.64,4.59,89,235,408.5,0,70,15:49:55
2.65,4.31,89,235.9,383.6,0,70,15:50:00
2.68,4.15,89,238.5,369.4,0,70,15:50:05
2.86,3.78,89.1,254.8,336.8,0,70,15:50:10
3.1,3.4,89.2,276.5,303.3,0,70,15:50:15
3.11,3.46,89.2,277.4,308.6,0,70,15:50:20
2.86,3.58,89.2,255.1,319.3,0,70,15:50:25
2.77,4.03,89.1,246.8,359.1,0,70,15:50:30
2.73,4.3,89,243,382.7,0,70,15:50:35
2.7,4.25,89,240.3,378.3,0,70,15:50:40
2.68,4.05,89,238.5,360.5,0,70,15:50:45
2.68,4.01,89.1,238.8,357.3,0,70,15:50:50
2.67,3.45,89.2,238.2,307.7,0,71,15:50:55
2.67,2.26,89.4,238.7,202,0,71,15:51:00
2.67,2.28,89.4,238.7,203.8,0,71,15:51:05
2.68,2.48,89.4,239.6,221.7,0,71,15:51:10
2.73,2.34,89.3,243.8,209,0,71,15:51:15
2.73,2.03,89.4,244.1,181.5,0,71,15:51:20
2.73,2.1,89.5,244.3,188,0,71,15:51:25
2.77,2.98,89.2,247.1,265.8,0,71,15:51:30
2.8,2.89,89.3,250,258.1,0,71,15:51:35
2.89,3.65,89.2,257.8,325.6,0,70,15:51:40
3.19,4.08,89.1,284.2,363.5,0,70,15:51:45
3.72,4.73,88.9,330.7,420.5,0,69,15:51:50
3.94,5.1,88.9,350.3,453.4,0,69,15:51:55
3.7,5.81,88.7,328.2,515.3,0,69,15:52:00
3.9,6.02,88.7,345.9,534,0,68,15:52:05
4.41,5.43,88.8,391.6,482.2,0,68,15:52:10
4.95,5.01,88.8,439.6,444.9,0,68,15:52:15
5.34,4.87,88.9,474.7,432.9,0,68,15:52:20
5.71,4.54,88.9,507.6,403.6,0,69,15:52:25
5.44,4.27,88.9,483.6,379.6,0,69,15:52:30
5.01,4.36,88.9,445.4,387.6,0,69,15:52:35
4.79,4.29,88.9,425.8,381.4,0,69,15:52:40
4.28,3.95,89,380.9,351.6,0,69,15:52:45
4.12,3.86,89,366.7,343.5,0,70,15:52:50
4.21,3.79,89,374.7,337.3,0,70,15:52:55
4.14,3.34,89.1,368.9,297.6,0,70,15:53:00
4.04,3.51,89.1,360,312.7,0,70,15:53:05
3.96,3.41,89.1,352.8,303.8,0,70,15:53:10
3.84,3.18,89.1,342.1,283.3,0,70,15:53:15
3.64,3.26,89.1,324.3,290.5,0,70,15:53:20
3.87,3.17,89.2,345.2,282.8,0,70,15:53:25
4.54,2.43,89.3,405.4,217,0,70,15:53:30
4.29,2.45,89.3,383.1,218.8,0,70,15:53:35
4.14,2.46,89.3,369.7,219.7,0,70,15:53:40
3.07,3.5,89.1,273.5,311.9,0,70,15:53:45
2.62,4.32,89,233.2,384.5,0,70,15:53:50
2.55,4.74,88.9,226.7,421.4,0,70,15:53:55
2.49,4.52,88.9,221.4,401.8,0,70,15:54:00
2.41,5.15,88.8,214,457.3,0,70,15:54:05
2.37,5,88.8,210.5,444,0,69,15:54:10
2.31,5.45,88.8,205.1,484,0,69,15:54:15
2.22,5.75,88.6,196.7,509.5,0,69,15:54:20
2.17,5.61,88.7,192.5,497.6,0,69,15:54:25
2.12,5.42,88.7,188,480.8,0,69,15:54:30
2.09,5.47,88.6,185.2,484.6,0,69,15:54:35
2.06,5.5,88.7,182.7,487.9,0,69,15:54:40
2.02,4.78,88.8,179.4,424.5,0,70,15:54:45
2,4.34,88.9,177.8,385.8,0,70,15:54:50
1.97,3.68,89,175.3,327.5,0,70,15:54:55
1.95,2.96,89.1,173.7,263.7,0,71,15:55:00
1.92,3.18,89.1,171.1,283.3,0,71,15:55:05
1.92,2.29,89.2,171.3,204.3,0,71,15:55:10
1.92,1.71,89.4,171.6,152.9,0,72,15:55:15
1.89,1.67,89.4,169,149.3,0,72,15:55:20
1.88,0.4,89.6,168.4,35.8,0,72,15:55:25
1.87,0.94,89.5,167.4,84.1,0,72,15:55:30
1.87,0.82,89.6,167.6,73.5,0,72,15:55:35
1.87,1.6,89.5,167.4,143.2,0,72,15:55:40
1.88,1.43,89.5,168.3,128,0,72,15:55:45
1.88,2.1,89.4,168.1,187.7,0,71,15:55:50
1.92,2.81,89.3,171.5,250.9,0,71,15:55:55
1.98,3.32,89.1,176.4,295.8,0,71,15:56:00
2.03,4.11,89,180.7,365.8,0,70,15:56:05
2.08,4.37,88.9,184.9,388.5,0,70,15:56:10
2.08,4.61,88.8,184.7,409.4,0,70,15:56:15
2.11,4.42,88.9,187.6,392.9,0,70,15:56:20
2.14,4.19,88.9,190.2,372.5,0,70,15:56:25
2.12,4.45,88.9,188.5,395.6,0,70,15:56:30
2.2,4.5,88.9,195.6,400.1,0,70,15:56:35
2.35,4.39,88.9,208.9,390.3,0,70,15:56:40
2.57,4.31,88.9,228.5,383.2,0,70,15:56:45
2.64,3.95,88.9,234.7,351.2,0,70,15:56:50
2.75,3.83,88.9,244.5,340.5,0,70,15:56:55
2.96,4.02,88.9,263.1,357.4,0,70,15:57:00
2.96,4.27,88.9,263.1,379.6,0,70,15:57:05
3.05,4.14,88.9,271.1,368,0,70,15:57:10
2.72,4.99,88.7,241.3,442.6,0,69,15:57:15
2.95,5.46,88.6,261.4,483.8,0,69,15:57:20
4.27,5.12,88.7,378.7,454.1,0,69,15:57:25
4.28,5.58,88.6,379.2,494.4,0,68,15:57:30
4.39,6.12,88.5,388.5,541.6,0,68,15:57:35
4.07,6.9,88.4,359.8,610,0,68,15:57:40
3.74,7.12,88.3,330.2,628.7,0,68,15:57:45
3.53,7.68,88.2,311.3,677.4,0,67,15:57:50
4.41,6.57,88.4,389.8,580.8,0,68,15:57:55
4.83,5.19,88.6,427.9,459.8,0,68,15:58:00
4.92,4.62,88.7,436.4,409.8,0,69,15:58:05
5.07,3.6,88.9,450.7,320,0,69,15:58:10
5.04,3.01,89,448.6,267.9,0,70,15:58:15
5.18,2.29,89.1,461.5,204,0,70,15:58:20
5.07,0.97,89.4,453.3,86.7,0,71,15:58:25
4.85,0.28,89.5,434.1,25.1,0,72,15:58:30
4.91,-0.94,89.8,440.9,-84.4,0,72,15:58:35
5.09,-1.58,89.9,457.6,-142,0,72,15:58:40
4.37,-0.58,89.8,392.4,-52.1,0,72,15:58:45
4.36,0.14,89.7,391.1,12.6,0,71,15:58:50
4.59,1.22,89.4,410.3,109.1,0,71,15:58:55
5.43,1.21,89.4,485.4,108.2,0,71,15:59:00
5.57,1.73,89.3,497.4,154.5,0,70,15:59:05
5.53,2.35,89.2,493.3,209.6,0,70,15:59:10
4.9,3.09,89.1,436.6,275.3,0,70,15:59:15
4.37,4.24,88.9,388.5,376.9,0,69,15:59:20
3.84,4.96,88.8,341,440.4,0,69,15:59:25
3.64,5.62,88.6,322.5,497.9,0,69,15:59:30
3.83,6.1,88.5,339,539.9,0,68,15:59:35
4.27,6.38,88.4,377.5,564,0,68,15:59:40
4.05,7.04,88.3,357.6,621.6,0,68,15:59:45
3.76,7.26,88.2,331.6,640.3,0,68,15:59:50
4.05,6.71,88.3,357.6,592.5,0,68,15:59:55
4.62,6.13,88.5,408.9,542.5,0,68,16:00:00
4.79,5.59,88.5,423.9,494.7,0,68,16:00:05
5.03,5.74,88.5,445.2,508,0,68,16:00:10
4.91,6.18,88.4,434,546.3,0,68,16:00:15
4.9,5.76,88.5,433.7,509.8,0,68,16:00:20
4.78,5.13,88.6,423.5,454.5,0,68,16:00:25
4.51,5.04,88.6,399.6,446.5,0,69,16:00:30
4.39,4.58,88.7,389.4,406.2,0,69,16:00:35
4.18,3.75,88.8,371.2,333,0,70,16:00:40
4.1,2.27,89.1,365.3,202.3,0,71,16:00:45
4.17,0.84,89.4,372.8,75.1,0,71,16:00:50
4.33,-1.14,89.8,388.8,-102.4,0,72,16:00:55
4.51,-2.96,90.1,406.4,-266.7,0,73,16:01:00
4.65,-4.07,90.3,419.9,-367.5,0,74,16:01:05
4.89,-5.39,90.5,442.5,-487.8,0,75,16:01:10
5.11,-5.86,90.6,463,-530.9,0,75,16:01:15
5.27,-5.83,90.7,478,-528.8,0,75,16:01:20
5.36,-4.74,90.6,485.6,-429.4,0,74,16:01:25
5.47,-3.67,90.3,493.9,-331.4,0,73,16:01:30
5.53,-1.25,90,497.7,-112.5,0,72,16:01:35
5.66,1.67,89.5,506.6,149.5,0,70,16:01:40
5.63,3.78,89,501.1,336.4,0,69,16:01:45
5.62,4.56,88.9,499.6,405.4,0,69,16:01:50
5.55,4.8,88.8,492.8,426.2,0,69,16:01:55
5.47,4.4,88.9,486.3,391.2,0,69,16:02:00
5.61,3.71,88.9,498.7,329.8,0,69,16:02:05
5.55,2.85,89.1,494.5,253.9,0,70,16:02:10
5.49,2.92,89.1,489.2,260.2,0,70,16:02:15
5.5,3.02,89.1,490.1,269.1,0,70,16:02:20
5.38,3.83,88.9,478.3,340.5,0,69,16:02:25
4.92,4.86,88.7,436.4,431.1,0,69,16:02:30
4.62,5.4,88.6,409.3,478.4,0,68,16:02:35
4.26,6.05,88.5,377,535.4,0,68,16:02:40
4.16,6.7,88.4,367.7,592.3,0,68,16:02:45
4.31,6.45,88.4,381,570.2,0,68,16:02:50
4.31,6.11,88.4,381,540.1,0,68,16:02:55
4,6.36,88.3,353.2,561.6,0,68,16:03:00
3.4,7.33,88.2,299.9,646.5,0,68,16:03:05
3.26,7.3,88.2,287.5,643.9,0,68,16:03:10
3.3,7.84,88.1,290.7,690.7,0,67,16:03:15
3.25,8.84,87.8,285.4,776.2,0,67,16:03:20
3.35,10.41,87.6,293.5,911.9,0,66,16:03:25
3.65,10.92,87.5,319.4,955.5,0,66,16:03:30
4.03,8.89,87.8,353.8,780.5,0,66,16:03:35
4.2,11.45,87.3,366.7,999.6,0,66,16:03:40
4.21,8.9,87.7,369.2,780.5,0,66,16:03:45
4.04,8.17,87.8,354.7,717.3,0,67,16:03:50
4.24,6.33,88.2,374,558.3,0,68,16:03:55
4.66,5.24,88.4,411.9,463.2,0,68,16:04:00
4.89,4.11,88.6,433.3,364.1,0,69,16:04:05
5,2.96,88.8,444,262.8,0,70,16:04:10
5.28,2.56,88.8,468.9,227.3,0,70,16:04:15
5.26,1.77,89.1,468.7,157.7,0,70,16:04:20
5.08,1.22,89.2,453.1,108.8,0,71,16:04:25
5.04,0.23,89.4,450.6,20.6,0,71,16:04:30
5.1,-0.37,89.5,456.5,-33.1,0,72,16:04:35
5.13,-1.2,89.6,459.6,-107.5,0,72,16:04:40
5.16,-1.36,89.7,462.9,-122,0,72,16:04:45
5.28,-1.73,89.8,474.1,-155.4,0,72,16:04:50
5.39,-1.16,89.7,483.5,-104.1,0,72,16:04:55
5.46,-1.48,89.8,490.3,-132.9,0,72,16:05:00
5.4,-0.44,89.6,483.8,-39.4,0,71,16:05:05
5.42,0.85,89.4,484.5,76,0,71,16:05:10
5.5,1.27,89.3,491.2,113.4,0,70,16:05:15
5.57,1.93,89.2,496.8,172.2,0,70,16:05:20
5.58,2.52,89.1,497.2,224.5,0,70,16:05:25
5.57,2.76,89,495.7,245.6,0,70,16:05:30
5.52,2.45,89.1,491.8,218.3,0,70,16:05:35
5.52,2.56,89.1,491.8,228.1,0,70,16:05:40
5.43,2.08,89.1,483.8,185.3,0,70,16:05:45
5.27,1.18,89.4,471.1,105.5,0,71,16:05:50
5.32,0.56,89.4,475.6,50.1,0,71,16:05:55
5.44,-0.33,89.6,487.4,-29.6,0,72,16:06:00
5.47,-0.68,89.7,490.7,-61,0,72,16:06:05
5.45,-1.18,89.8,489.4,-106,0,72,16:06:10
5.36,-1.26,89.8,481.3,-113.1,0,72,16:06:15
5.3,-0.15,89.6,474.9,-13.4,0,72,16:06:20
5.13,0.43,89.5,459.1,38.5,0,71,16:06:25
4.8,0.97,89.4,429.1,86.7,0,71,16:06:30
4.64,1.76,89.3,414.4,157.2,0,71,16:06:35
4.37,1.76,89.3,390.2,157.2,0,70,16:06:40
4.09,2.22,89.2,364.8,198,0,70,16:06:45
3.83,2.72,89.1,341.3,242.4,0,70,16:06:50
3.87,2.77,89.1,344.8,246.8,0,70,16:06:55
3.97,2.42,89.1,353.7,215.6,0,71,16:07:00
4.1,1.94,89.3,366.1,173.2,0,71,16:07:05
4.13,1.53,89.3,368.8,136.6,0,71,16:07:10
4.32,0.81,89.5,386.6,72.5,0,71,16:07:15
4.44,1.39,89.3,396.5,124.1,0,71,16:07:20
4.42,1.08,89.4,395.1,96.6,0,71,16:07:25
4.32,1.8,89.2,385.3,160.6,0,71,16:07:30
4.06,1.68,89.3,362.6,150,0,71,16:07:35
4.03,2.39,89.2,359.5,213.2,0,70,16:07:40
4.08,2.85,89,363.1,253.7,0,70,16:07:45
4.29,3.13,89,381.8,278.6,0,70,16:07:50
4.32,3.08,89,384.5,274.1,0,70,16:07:55
4.33,3.23,88.9,384.9,287.1,0,70,16:08:00
4.36,3.91,88.8,387.2,347.2,0,70,16:08:05
4.38,3.87,88.8,388.9,343.7,0,69,16:08:10
4.51,4.04,88.8,400.5,358.8,0,69,16:08:15
4.87,4.14,88.8,432.5,367.6,0,69,16:08:20
5.15,3.9,88.8,457.3,346.3,0,69,16:08:25
5.52,3.53,88.9,490.7,313.8,0,69,16:08:30
5.56,3.03,88.9,494.3,269.4,0,69,16:08:35
5.26,3.29,88.9,467.6,292.5,0,69,16:08:40
4.72,3.11,88.9,419.6,276.5,0,70,16:08:45
4.42,3.23,88.9,392.9,287.1,0,70,16:08:50
4.32,2.75,88.9,384,244.5,0,70,16:08:55
4.12,1.92,89.1,367.1,171.1,0,71,16:09:00
3.87,0.85,89.3,345.6,75.9,0,71,16:09:05
3.67,0.03,89.5,328.5,2.7,0,72,16:09:10
3.53,-1.84,89.8,317,-165.2,0,73,16:09:15
3.44,-2.33,89.9,309.3,-209.5,0,73,16:09:20
3.37,-1.81,89.9,303,-162.7,0,73,16:09:25
3.3,-1,89.8,296.3,-89.8,0,73,16:09:30
3.11,0.11,89.5,278.3,9.8,0,72,16:09:35
3.09,-0.09,89.6,276.9,-8.1,0,72,16:09:40
3.14,1.01,89.4,280.7,90.3,0,71,16:09:45
3.15,2.01,89.2,281,179.3,0,71,16:09:50
3.13,2.87,89.1,278.9,255.7,0,70,16:09:55
3.01,3.77,88.9,267.6,335.2,0,70,16:10:00
3.02,4.04,88.8,268.2,358.8,0,70,16:10:05
3.05,3.93,88.8,270.8,349,0,70,16:10:10
3.02,3.27,88.9,268.5,290.7,0,70,16:10:15
3.02,3.02,89,268.8,268.8,0,70,16:10:20
3.01,2.77,89,267.9,246.5,0,70,16:10:25
3.02,3.43,88.9,268.5,304.9,0,70,16:10:30
3.05,3.41,88.9,271.1,303.1,0,70,16:10:35
2.95,4.35,88.7,261.7,385.8,0,70,16:10:40
2.85,3.75,88.8,253.1,333,0,70,16:10:45
2.82,4.24,88.7,250.1,376.1,0,70,16:10:50
2.8,5.14,88.5,247.8,454.9,0,69,16:10:55
2.85,6.17,88.3,251.7,544.8,0,68,16:11:00
2.83,6.98,88.2,249.6,615.6,0,68,16:11:05
2.8,7.77,88,246.4,683.8,0,67,16:11:10
2.83,10.37,87.5,247.6,907.4,0,66,16:11:15
2.81,10.46,87.6,246.2,916.3,0,65,16:11:20
2.77,11.9,87.2,241.5,1037.7,0,65,16:11:25
2.76,12.08,87.3,240.9,1054.6,0,64,16:11:30
2.74,14.47,86.8,237.8,1256,0,65,16:11:35
2.69,12.83,86.9,233.8,1114.9,0,65,16:11:40
2.69,9.57,87.6,235.6,838.3,0,66,16:11:45
2.68,8.18,87.8,235.3,718.2,0,67,16:11:50
2.66,7.64,87.8,233.5,670.8,0,68,16:11:55
2.63,5.84,88.1,231.7,514.5,0,69,16:12:00
2.63,4.61,88.3,232.2,407.1,0,69,16:12:05
2.62,3.43,88.6,232.1,303.9,0,70,16:12:10
2.61,2.67,88.8,231.8,237.1,0,70,16:12:15
