Voltage(V),cellVoltage(V),Current(A),time,used_A[Ah],SOC(%)
7.784,3.892,10,1:18:32,13.06758778,74.43662599
7.78,3.89,10,1:18:33,13.07036556,74.43119199
7.784,3.892,10,1:18:34,13.07314333,74.42575798
7.781,3.8905,10,1:18:35,13.07592111,74.42032397
7.781,3.8905,10,1:18:36,13.07869889,74.41488996
7.783,3.8915,10,1:18:37,13.08147667,74.40945596
7.781,3.8905,10,1:18:38,13.08425444,74.40402195
7.78,3.89,10,1:18:39,13.08703222,74.39858794
7.781,3.8905,10,1:18:40,13.08981,74.39315393
7.781,3.8905,10,1:18:41,13.09258778,74.38771993
7.781,3.8905,10,1:18:42,13.09536556,74.38228592
7.781,3.8905,10,1:18:43,13.09814333,74.37685191
7.781,3.8905,10,1:18:44,13.10092111,74.3714179
7.781,3.8905,10,1:18:45,13.10369889,74.36598389
7.781,3.8905,10,1:18:46,13.10647667,74.36054989
7.781,3.8905,10,1:18:47,13.10925444,74.35511588
7.779,3.8895,10,1:18:48,13.11203222,74.34968187
7.78,3.89,10,1:18:49,13.11481,74.34424786
7.78,3.89,10,1:18:50,13.11758778,74.33881386
7.78,3.89,10,1:18:51,13.12036556,74.33337985
7.781,3.8905,10,1:18:52,13.12314333,74.32794584
7.78,3.89,10,1:18:53,13.12592111,74.32251183
7.78,3.89,10,1:18:54,13.12869889,74.31707783
7.779,3.8895,10,1:18:55,13.13147667,74.31164382
7.78,3.89,10,1:18:56,13.13425444,74.30620981
7.779,3.8895,10,1:18:57,13.13703222,74.3007758
7.778,3.889,10,1:18:58,13.13981,74.29534179
7.781,3.8905,10,1:18:59,13.14258778,74.28990779
7.778,3.889,10,1:19:00,13.14536556,74.28447378
7.779,3.8895,10,1:19:01,13.14814333,74.27903977
7.78,3.89,10,1:19:02,13.15092111,74.27360576
7.778,3.889,10,1:19:03,13.15369889,74.26817176
7.78,3.89,10,1:19:04,13.15647667,74.26273775
7.778,3.889,10,1:19:05,13.15925444,74.25730374
7.779,3.8895,10,1:19:06,13.16203222,74.25186973
7.778,3.889,10,1:19:07,13.16481,74.24643573
7.778,3.889,10,1:19:08,13.16758778,74.24100172
7.778,3.889,10,1:19:09,13.17036556,74.23556771
7.776,3.888,10,1:19:10,13.17314333,74.2301337
7.779,3.8895,10,1:19:11,13.17592111,74.22469969
7.778,3.889,10,1:19:12,13.17869889,74.21926569
7.777,3.8885,10,1:19:13,13.18147667,74.21383168
7.779,3.8895,10,1:19:14,13.18425444,74.20839767
7.778,3.889,10,1:19:15,13.18703222,74.20296366
7.778,3.889,10,1:19:16,13.18981,74.19752966
7.778,3.889,10,1:19:17,13.19258778,74.19209565
7.777,3.8885,10,1:19:18,13.19536556,74.18666164
7.777,3.8885,10,1:19:19,13.19814333,74.18122763
7.778,3.889,10,1:19:20,13.20092111,74.17579363
7.776,3.888,10,1:19:21,13.20369889,74.17035962
7.778,3.889,10,1:19:22,13.20647667,74.16492561
7.778,3.889,10,1:19:23,13.20925444,74.1594916
7.777,3.8885,10,1:19:24,13.21203222,74.1540576
7.777,3.8885,10,1:19:25,13.21481,74.14862359
7.776,3.888,10,1:19:26,13.21758778,74.14318958
7.776,3.888,10,1:19:27,13.22036556,74.13775557
7.775,3.8875,10,1:19:28,13.22314333,74.13232156
7.776,3.888,10,1:19:29,13.22592111,74.12688756
7.777,3.8885,10,1:19:30,13.22869889,74.12145355
7.775,3.8875,10,1:19:31,13.23147667,74.11601954
7.776,3.888,10,1:19:32,13.23425444,74.11058553
7.775,3.8875,10,1:19:33,13.23703222,74.10515153
7.775,3.8875,10,1:19:34,13.23981,74.09971752
7.775,3.8875,10,1:19:35,13.24258778,74.09428351
7.775,3.8875,10,1:19:36,13.24536556,74.0888495
7.775,3.8875,10,1:19:37,13.24814333,74.0834155
7.775,3.8875,10,1:19:38,13.25092111,74.07798149
7.775,3.8875,10,1:19:39,13.25369889,74.07254748
7.775,3.8875,10,1:19:40,13.25647667,74.06711347
7.775,3.8875,10,1:19:41,13.25925444,74.06167946
7.773,3.8865,10,1:19:42,13.26203222,74.05624546
7.775,3.8875,10,1:19:43,13.26481,74.05081145
7.774,3.887,10,1:19:44,13.26758778,74.04537744
7.774,3.887,10,1:19:45,13.27036556,74.03994343
7.775,3.8875,10,1:19:46,13.27314333,74.03450943
7.773,3.8865,10,1:19:47,13.27592111,74.02907542
7.776,3.888,10,1:19:48,13.27869889,74.02364141
7.775,3.8875,10,1:19:49,13.28147667,74.0182074
7.773,3.8865,10,1:19:50,13.28425444,74.0127734
7.774,3.887,10,1:19:51,13.28703222,74.00733939
7.773,3.8865,10,1:19:52,13.28981,74.00190538
7.773,3.8865,10,1:19:53,13.29258778,73.99647137
7.775,3.8875,10,1:19:54,13.29536556,73.99103737
7.772,3.886,10,1:19:55,13.29814333,73.98560336
7.774,3.887,10,1:19:56,13.30092111,73.98016935
7.773,3.8865,10,1:19:57,13.30369889,73.97473534
7.774,3.887,10,1:19:58,13.30647667,73.96930133
7.772,3.886,10,1:19:59,13.30925444,73.96386733
7.773,3.8865,10,1:20:00,13.31203222,73.95843332
7.774,3.887,10,1:20:01,13.31481,73.95299931
7.772,3.886,10,1:20:02,13.31758778,73.9475653
7.773,3.8865,10,1:20:03,13.32036556,73.9421313
7.773,3.8865,10,1:20:04,13.32314333,73.93669729
7.77,3.885,10,1:20:05,13.32592111,73.93126328
7.774,3.887,10,1:20:06,13.32869889,73.92582927
7.771,3.8855,10,1:20:07,13.33147667,73.92039527
7.773,3.8865,10,1:20:08,13.33425444,73.91496126
7.772,3.886,10,1:20:09,13.33703222,73.90952725
7.771,3.8855,10,1:20:10,13.33981,73.90409324
7.772,3.886,10,1:20:11,13.34258778,73.89865923
7.77,3.885,10,1:20:12,13.34536556,73.89322523
7.772,3.886,10,1:20:13,13.34814333,73.88779122
7.772,3.886,10,1:20:14,13.35092111,73.88235721
7.771,3.8855,10,1:20:15,13.35369889,73.8769232
7.773,3.8865,10,1:20:16,13.35647667,73.8714892
7.77,3.885,10,1:20:17,13.35925444,73.86605519
7.771,3.8855,10,1:20:18,13.36203222,73.86062118
7.772,3.886,10,1:20:19,13.36481,73.85518717
7.77,3.885,10,1:20:20,13.36758778,73.84975317
7.771,3.8855,10,1:20:21,13.37036556,73.84431916
7.77,3.885,10,1:20:22,13.37314333,73.83888515
7.77,3.885,10,1:20:23,13.37592111,73.83345114
7.77,3.885,10,1:20:24,13.37869889,73.82801713
7.769,3.8845,10,1:20:25,13.38147667,73.82258313
7.77,3.885,10,1:20:26,13.38425444,73.81714912
7.77,3.885,10,1:20:27,13.38703222,73.81171511
7.769,3.8845,10,1:20:28,13.38981,73.8062811
7.769,3.8845,10,1:20:29,13.39258778,73.8008471
7.768,3.884,10,1:20:30,13.39536556,73.79541309
7.769,3.8845,10,1:20:31,13.39814333,73.78997908
7.768,3.884,10,1:20:32,13.40092111,73.78454507
7.77,3.885,10,1:20:33,13.40369889,73.77911107
7.768,3.884,10,1:20:34,13.40647667,73.77367706
7.769,3.8845,10,1:20:35,13.40925444,73.76824305
7.769,3.8845,10,1:20:36,13.41203222,73.76280904
7.768,3.884,10,1:20:37,13.41481,73.75737504
7.768,3.884,10,1:20:38,13.41758778,73.75194103
7.769,3.8845,10,1:20:39,13.42036556,73.74650702
7.768,3.884,10,1:20:40,13.42314333,73.74107301
7.769,3.8845,10,1:20:41,13.42592111,73.735639
7.767,3.8835,10,1:20:42,13.42869889,73.730205
7.769,3.8845,10,1:20:43,13.43147667,73.72477099
7.768,3.884,10,1:20:44,13.43425444,73.71933698
7.768,3.884,10,1:20:45,13.43703222,73.71390297
7.769,3.8845,10,1:20:46,13.43981,73.70846897
7.766,3.883,10,1:20:47,13.44258778,73.70303496
7.769,3.8845,10,1:20:48,13.44536556,73.69760095
7.767,3.8835,10,1:20:49,13.44814333,73.69216694
7.767,3.8835,10,1:20:50,13.45092111,73.68673294
7.768,3.884,10,1:20:51,13.45369889,73.68129893
7.766,3.883,10,1:20:52,13.45647667,73.67586492
7.768,3.884,10,1:20:53,13.45925444,73.67043091
7.768,3.884,10,1:20:54,13.46203222,73.6649969
7.766,3.883,10,1:20:55,13.46481,73.6595629
7.768,3.884,10,1:20:56,13.46758778,73.65412889
7.766,3.883,10,1:20:57,13.47036556,73.64869488
7.768,3.884,10,1:20:58,13.47314333,73.64326087
7.768,3.884,10,1:20:59,13.47592111,73.63782687
7.766,3.883,10,1:21:00,13.47869889,73.63239286
7.768,3.884,10,1:21:01,13.48147667,73.62695885
7.766,3.883,10,1:21:02,13.48425444,73.62152484
7.765,3.8825,10,1:21:03,13.48703222,73.61609084
7.768,3.884,10,1:21:04,13.48981,73.61065683
7.763,3.8815,10.504,1:21:05,13.49272778,73.60494895
7.768,3.884,10,1:21:06,13.49550556,73.59951494
7.766,3.883,10,1:21:07,13.49828333,73.59408093
7.763,3.8815,10,1:21:08,13.50106111,73.58864692
7.768,3.884,10,1:21:09,13.50383889,73.58321292
7.765,3.8825,10,1:21:10,13.50661667,73.57777891
7.767,3.8835,10,1:21:11,13.50939444,73.5723449
7.766,3.883,10,1:21:12,13.51217222,73.56691089
7.765,3.8825,10,1:21:13,13.51495,73.56147689
7.767,3.8835,10,1:21:14,13.51772778,73.55604288
7.762,3.881,10,1:21:15,13.52050556,73.55060887
7.767,3.8835,10,1:21:16,13.52328333,73.54517486
7.762,3.881,10,1:21:17,13.52606111,73.53974085
7.765,3.8825,10,1:21:18,13.52883889,73.53430685
7.766,3.883,10,1:21:19,13.53161667,73.52887284
7.762,3.881,10,1:21:20,13.53439444,73.52343883
7.766,3.883,10,1:21:21,13.53717222,73.51800482
7.762,3.881,10,1:21:22,13.53995,73.51257082
7.764,3.882,10,1:21:23,13.54272778,73.50713681
7.767,3.8835,10,1:21:24,13.54550556,73.5017028
7.762,3.881,10,1:21:25,13.54828333,73.49626879
7.766,3.883,10,1:21:26,13.55106111,73.49083479
7.763,3.8815,10,1:21:27,13.55383889,73.48540078
7.762,3.881,10,1:21:28,13.55661667,73.47996677
7.766,3.883,10,1:21:29,13.55939444,73.47453276
7.762,3.881,10,1:21:30,13.56217222,73.46909875
7.766,3.883,10,1:21:31,13.56495,73.46366475
7.763,3.8815,10,1:21:32,13.56772778,73.45823074
7.764,3.882,10,1:21:33,13.57050556,73.45279673
7.765,3.8825,10,1:21:34,13.57328333,73.44736272
7.763,3.8815,10,1:21:35,13.57606111,73.44192872
7.764,3.882,10,1:21:36,13.57883889,73.43649471
7.763,3.8815,10,1:21:37,13.58161667,73.4310607
7.762,3.881,10,1:21:38,13.58439444,73.42562669
7.764,3.882,10,1:21:39,13.58717222,73.42019269
7.762,3.881,10,1:21:40,13.58995,73.41475868
7.762,3.881,10,1:21:41,13.59272778,73.40932467
7.764,3.882,10,1:21:42,13.59550556,73.40389066
7.762,3.881,10,1:21:43,13.59828333,73.39845665
7.763,3.8815,10,1:21:44,13.60106111,73.39302265
7.762,3.881,10,1:21:45,13.60383889,73.38758864
7.762,3.881,10,1:21:46,13.60661667,73.38215463
7.762,3.881,10,1:21:47,13.60939444,73.37672062
7.762,3.881,10,1:21:48,13.61217222,73.37128662
7.762,3.881,10,1:21:49,13.61495,73.36585261
7.762,3.881,10,1:21:50,13.61772778,73.3604186
7.761,3.8805,10,1:21:51,13.62050556,73.35498459
7.762,3.881,10,1:21:52,13.62328333,73.34955059
7.762,3.881,10,1:21:53,13.62606111,73.34411658
7.761,3.8805,10,1:21:54,13.62883889,73.33868257
7.762,3.881,10,1:21:55,13.63161667,73.33324856
7.761,3.8805,10,1:21:56,13.63439444,73.32781456
7.762,3.881,10,1:21:57,13.63717222,73.32238055
7.759,3.8795,10,1:21:58,13.63995,73.31694654
7.762,3.881,10,1:21:59,13.64272778,73.31151253
7.761,3.8805,10,1:22:00,13.64550556,73.30607852
7.76,3.88,10,1:22:01,13.64828333,73.30064452
7.762,3.881,10,1:22:02,13.65106111,73.29521051
7.759,3.8795,10,1:22:03,13.65383889,73.2897765
7.762,3.881,10,1:22:04,13.65661667,73.28434249
7.76,3.88,10,1:22:05,13.65939444,73.27890849
7.761,3.8805,10,1:22:06,13.66217222,73.27347448
7.759,3.8795,10,1:22:07,13.66495,73.26804047
7.759,3.8795,10,1:22:08,13.66772778,73.26260646
7.759,3.8795,10,1:22:09,13.67050556,73.25717246
7.759,3.8795,10,1:22:10,13.67328333,73.25173845
7.759,3.8795,10,1:22:11,13.67606111,73.24630444
7.76,3.88,10,1:22:12,13.67883889,73.24087043
7.759,3.8795,10,1:22:13,13.68161667,73.23543642
7.759,3.8795,10,1:22:14,13.68439444,73.23000242
7.759,3.8795,10,1:22:15,13.68717222,73.22456841
7.759,3.8795,10,1:22:16,13.68995,73.2191344
7.759,3.8795,10,1:22:17,13.69272778,73.21370039
7.758,3.879,10,1:22:18,13.69550556,73.20826639
7.759,3.8795,10,1:22:19,13.69828333,73.20283238
7.757,3.8785,10,1:22:20,13.70106111,73.19739837
7.758,3.879,10,1:22:21,13.70383889,73.19196436
7.758,3.879,10,1:22:22,13.70661667,73.18653036
7.758,3.879,10,1:22:23,13.70939444,73.18109635
7.76,3.88,10,1:22:24,13.71217222,73.17566234
7.756,3.878,10,1:22:25,13.71495,73.17022833
7.759,3.8795,10,1:22:26,13.71772778,73.16479432
7.757,3.8785,10,1:22:27,13.72050556,73.15936032
7.759,3.8795,10,1:22:28,13.72328333,73.15392631
7.758,3.879,10,1:22:29,13.72606111,73.1484923
7.758,3.879,10,1:22:30,13.72883889,73.14305829
7.758,3.879,10,1:22:31,13.73161667,73.13762429
7.758,3.879,10,1:22:32,13.73439444,73.13219028
7.756,3.878,10,1:22:33,13.73717222,73.12675627
7.756,3.878,10,1:22:34,13.73995,73.12132226
7.758,3.879,10,1:22:35,13.74272778,73.11588826
7.756,3.878,10,1:22:36,13.74550556,73.11045425
7.757,3.8785,10,1:22:37,13.74828333,73.10502024
7.756,3.878,10,1:22:38,13.75106111,73.09958623
7.756,3.878,10,1:22:39,13.75383889,73.09415223
7.758,3.879,10,1:22:40,13.75661667,73.08871822
7.757,3.8785,10,1:22:41,13.75939444,73.08328421
7.756,3.878,10,1:22:42,13.76217222,73.0778502
7.758,3.879,10,1:22:43,13.76495,73.07241619
7.756,3.878,10,1:22:44,13.76772778,73.06698219
7.756,3.878,10,1:22:45,13.77050556,73.06154818
7.756,3.878,10,1:22:46,13.77328333,73.05611417
7.756,3.878,10,1:22:47,13.77606111,73.05068016
7.756,3.878,10,1:22:48,13.77883889,73.04524616
7.756,3.878,10,1:22:49,13.78161667,73.03981215
7.755,3.8775,10,1:22:50,13.78439444,73.03437814
7.756,3.878,10,1:22:51,13.78717222,73.02894413
7.756,3.878,10,1:22:52,13.78995,73.02351013
7.756,3.878,10,1:22:53,13.79272778,73.01807612
7.756,3.878,10,1:22:54,13.79550556,73.01264211
7.755,3.8775,10,1:22:55,13.79828333,73.0072081
7.756,3.878,10,1:22:56,13.80106111,73.00177409
7.756,3.878,10,1:22:57,13.80383889,72.99634009
7.756,3.878,10,1:22:58,13.80661667,72.99090608
7.755,3.8775,10,1:22:59,13.80939444,72.98547207
7.756,3.878,10,1:23:00,13.81217222,72.98003806
7.756,3.878,10,1:23:01,13.81495,72.97460406
7.753,3.8765,10,1:23:02,13.81772778,72.96917005
7.756,3.878,10,1:23:03,13.82050556,72.96373604
7.753,3.8765,10,1:23:04,13.82328333,72.95830203
7.756,3.878,10,1:23:05,13.82606111,72.95286803
7.756,3.878,10,1:23:06,13.82883889,72.94743402
7.753,3.8765,10,1:23:07,13.83161667,72.94200001
7.756,3.878,10,1:23:08,13.83439444,72.936566
7.753,3.8765,10,1:23:09,13.83717222,72.931132
7.756,3.878,10,1:23:10,13.83995,72.92569799
7.753,3.8765,10,1:23:11,13.84272778,72.92026398
7.756,3.878,10,1:23:12,13.84550556,72.91482997
7.755,3.8775,10,1:23:13,13.84828333,72.90939596
7.752,3.876,10,1:23:14,13.85106111,72.90396196
7.756,3.878,10,1:23:15,13.85383889,72.89852795
7.752,3.876,10,1:23:16,13.85661667,72.89309394
7.753,3.8765,10,1:23:17,13.85939444,72.88765993
7.754,3.877,10,1:23:18,13.86217222,72.88222593
7.752,3.876,10,1:23:19,13.86495,72.87679192
7.753,3.8765,10,1:23:20,13.86772778,72.87135791
7.753,3.8765,10,1:23:21,13.87050556,72.8659239
7.752,3.876,10,1:23:22,13.87328333,72.8604899
7.753,3.8765,10,1:23:23,13.87606111,72.85505589
7.753,3.8765,10,1:23:24,13.87883889,72.84962188
7.752,3.876,10,1:23:25,13.88161667,72.84418787
7.752,3.876,10,1:23:26,13.88439444,72.83875386
7.751,3.8755,10,1:23:27,13.88717222,72.83331986
7.752,3.876,10,1:23:28,13.88995,72.82788585
7.752,3.876,10,1:23:29,13.89272778,72.82245184
7.752,3.876,10,1:23:30,13.89550556,72.81701783
7.75,3.875,10,1:23:31,13.89828333,72.81158383
7.752,3.876,10,1:23:32,13.90106111,72.80614982
7.751,3.8755,10,1:23:33,13.90383889,72.80071581
7.75,3.875,10,1:23:34,13.90661667,72.7952818
7.753,3.8765,10,1:23:35,13.90939444,72.7898478
7.75,3.875,10,1:23:36,13.91217222,72.78441379
7.751,3.8755,10,1:23:37,13.91495,72.77897978
7.753,3.8765,10,1:23:38,13.91772778,72.77354577
7.749,3.8745,10,1:23:39,13.92050556,72.76811176
7.753,3.8765,10,1:23:40,13.92328333,72.76267776
7.75,3.875,10,1:23:41,13.92606111,72.75724375
7.749,3.8745,10,1:23:42,13.92883889,72.75180974
7.753,3.8765,10,1:23:43,13.93161667,72.74637573
7.748,3.874,10,1:23:44,13.93439444,72.74094173
7.752,3.876,10,1:23:45,13.93717222,72.73550772
7.75,3.875,10,1:23:46,13.93995,72.73007371
7.751,3.8755,10,1:23:47,13.94272778,72.7246397
7.75,3.875,10,1:23:48,13.94550556,72.7192057
7.749,3.8745,10,1:23:49,13.94828333,72.71377169
7.752,3.876,10,1:23:50,13.95106111,72.70833768
7.748,3.874,10,1:23:51,13.95383889,72.70290367
7.752,3.876,10,1:23:52,13.95661667,72.69746967
7.749,3.8745,10,1:23:53,13.95939444,72.69203566
7.751,3.8755,10,1:23:54,13.96217222,72.68660165
7.751,3.8755,10,1:23:55,13.96495,72.68116764
7.746,3.873,10,1:23:56,13.96772778,72.67573363
7.75,3.875,10,1:23:57,13.97050556,72.67029963
7.748,3.874,10,1:23:58,13.97328333,72.66486562
7.749,3.8745,10,1:23:59,13.97606111,72.65943161
7.75,3.875,10,1:24:00,13.97883889,72.6539976
7.747,3.8735,10,1:24:01,13.98161667,72.6485636
7.75,3.875,10,1:24:02,13.98439444,72.64312959
7.749,3.8745,10,1:24:03,13.98717222,72.63769558
7.748,3.874,10,1:24:04,13.98995,72.63226157
7.749,3.8745,10,1:24:05,13.99272778,72.62682757
7.747,3.8735,10,1:24:06,13.99550556,72.62139356
7.749,3.8745,10,1:24:07,13.99828333,72.61595955
7.747,3.8735,10,1:24:08,14.00106111,72.61052554
7.747,3.8735,10,1:24:09,14.00383889,72.60509153
7.748,3.874,10,1:24:10,14.00661667,72.59965753
7.747,3.8735,10,1:24:11,14.00939444,72.59422352
7.749,3.8745,10,1:24:12,14.01217222,72.58878951
7.747,3.8735,10,1:24:13,14.01495,72.5833555
7.749,3.8745,10,1:24:14,14.01772778,72.5779215
7.746,3.873,10,1:24:15,14.02050556,72.57248749
7.747,3.8735,10,1:24:16,14.02328333,72.56705348
7.748,3.874,10,1:24:17,14.02606111,72.56161947
7.745,3.8725,10,1:24:18,14.02883889,72.55618547
7.749,3.8745,10,1:24:19,14.03161667,72.55075146
7.746,3.873,10,1:24:20,14.03439444,72.54531745
7.745,3.8725,10,1:24:21,14.03717222,72.53988344
7.749,3.8745,10,1:24:22,14.03995,72.53444944
7.745,3.8725,10,1:24:23,14.04272778,72.52901543
7.749,3.8745,10,1:24:24,14.04550556,72.52358142
7.746,3.873,10,1:24:25,14.04828333,72.51814741
7.746,3.873,10,1:24:26,14.05106111,72.5127134
7.748,3.874,10,1:24:27,14.05383889,72.5072794
7.744,3.872,10,1:24:28,14.05661667,72.50184539
7.749,3.8745,10,1:24:29,14.05939444,72.49641138
7.746,3.873,10,1:24:30,14.06217222,72.49097737
7.746,3.873,10,1:24:31,14.06495,72.48554337
7.749,3.8745,10,1:24:32,14.06772778,72.48010936
7.744,3.872,10,1:24:33,14.07050556,72.47467535
7.746,3.873,10,1:24:34,14.07328333,72.46924134
7.747,3.8735,10,1:24:35,14.07606111,72.46380734
7.744,3.872,10,1:24:36,14.07883889,72.45837333
7.746,3.873,10,1:24:37,14.08161667,72.45293932
7.745,3.8725,10,1:24:38,14.08439444,72.44750531
7.746,3.873,10,1:24:39,14.08717222,72.4420713
7.744,3.872,10,1:24:40,14.08995,72.4366373
7.746,3.873,10,1:24:41,14.09272778,72.43120329
7.745,3.8725,10,1:24:42,14.09550556,72.42576928
7.746,3.873,10,1:24:43,14.09828333,72.42033527
7.746,3.873,10,1:24:44,14.10106111,72.41490127
7.744,3.872,10,1:24:45,14.10383889,72.40946726
7.745,3.8725,10,1:24:46,14.10661667,72.40403325
7.744,3.872,10,1:24:47,14.10939444,72.39859924
7.744,3.872,10,1:24:48,14.11217222,72.39316524
7.747,3.8735,10,1:24:49,14.11495,72.38773123
7.744,3.872,10,1:24:50,14.11772778,72.38229722
7.743,3.8715,10,1:24:51,14.12050556,72.37686321
7.744,3.872,10,1:24:52,14.12328333,72.3714292
7.744,3.872,10,1:24:53,14.12606111,72.3659952
7.744,3.872,10,1:24:54,14.12883889,72.36056119
7.744,3.872,10,1:24:55,14.13161667,72.35512718
7.743,3.8715,10,1:24:56,14.13439444,72.34969317
7.744,3.872,10,1:24:57,14.13717222,72.34425917
7.744,3.872,10,1:24:58,14.13995,72.33882516
7.74,3.87,10,1:24:59,14.14272778,72.33339115
7.746,3.873,10,1:25:00,14.14550556,72.32795714
7.74,3.87,10,1:25:01,14.14828333,72.32252314
7.743,3.8715,10,1:25:02,14.15106111,72.31708913
7.744,3.872,10,1:25:03,14.15383889,72.31165512
7.74,3.87,10,1:25:04,14.15661667,72.30622111
7.746,3.873,10,1:25:05,14.15939444,72.30078711
7.742,3.871,10,1:25:06,14.16217222,72.2953531
7.743,3.8715,10,1:25:07,14.16495,72.28991909
7.744,3.872,10,1:25:08,14.16772778,72.28448508
7.74,3.87,10,1:25:09,14.17050556,72.27905107
7.744,3.872,10,1:25:10,14.17328333,72.27361707
7.741,3.8705,10,1:25:11,14.17606111,72.26818306
7.741,3.8705,10,1:25:12,14.17883889,72.26274905
7.744,3.872,10,1:25:13,14.18161667,72.25731504
7.74,3.87,10,1:25:14,14.18439444,72.25188104
7.743,3.8715,10,1:25:15,14.18717222,72.24644703
7.74,3.87,10,1:25:16,14.18995,72.24101302
7.74,3.87,10,1:25:17,14.19272778,72.23557901
7.744,3.872,10,1:25:18,14.19550556,72.23014501
7.74,3.87,10,1:25:19,14.19828333,72.224711
7.743,3.8715,10,1:25:20,14.20106111,72.21927699
7.74,3.87,10,1:25:21,14.20383889,72.21384298
7.74,3.87,10,1:25:22,14.20661667,72.20840897
7.744,3.872,10,1:25:23,14.20939444,72.20297497
7.74,3.87,10,1:25:24,14.21217222,72.19754096
7.741,3.8705,10,1:25:25,14.21495,72.19210695
7.74,3.87,10,1:25:26,14.21772778,72.18667294
7.74,3.87,10,1:25:27,14.22050556,72.18123894
7.74,3.87,10,1:25:28,14.22328333,72.17580493
7.74,3.87,10,1:25:29,14.22606111,72.17037092
7.741,3.8705,10,1:25:30,14.22883889,72.16493691
7.74,3.87,10,1:25:31,14.23161667,72.15950291
7.74,3.87,10,1:25:32,14.23439444,72.1540689
7.74,3.87,10,1:25:33,14.23717222,72.14863489
7.741,3.8705,10,1:25:34,14.23995,72.14320088
7.74,3.87,10,1:25:35,14.24272778,72.13776687
7.74,3.87,10,1:25:36,14.24550556,72.13233287
7.74,3.87,10,1:25:37,14.24828333,72.12689886
7.74,3.87,10,1:25:38,14.25106111,72.12146485
7.74,3.87,10,1:25:39,14.25383889,72.11603084
7.74,3.87,10,1:25:40,14.25661667,72.11059684
7.74,3.87,10,1:25:41,14.25939444,72.10516283
7.739,3.8695,10,1:25:42,14.26217222,72.09972882
7.739,3.8695,10,1:25:43,14.26495,72.09429481
7.74,3.87,10,1:25:44,14.26772778,72.08886081
7.739,3.8695,10,1:25:45,14.27050556,72.0834268
7.74,3.87,10,1:25:46,14.27328333,72.07799279
7.738,3.869,10,1:25:47,14.27606111,72.07255878
7.74,3.87,10,1:25:48,14.27883889,72.06712478
7.737,3.8685,10,1:25:49,14.28161667,72.06169077
7.74,3.87,10,1:25:50,14.28439444,72.05625676
7.738,3.869,10,1:25:51,14.28717222,72.05082275
7.738,3.869,10,1:25:52,14.28995,72.04538874
7.737,3.8685,10,1:25:53,14.29272778,72.03995474
7.737,3.8685,10,1:25:54,14.29550556,72.03452073
7.739,3.8695,10,1:25:55,14.29828333,72.02908672
7.738,3.869,10,1:25:56,14.30106111,72.02365271
7.737,3.8685,10,1:25:57,14.30383889,72.01821871
7.737,3.8685,10,1:25:58,14.30661667,72.0127847
7.737,3.8685,10,1:25:59,14.30939444,72.00735069
7.737,3.8685,10,1:26:00,14.31217222,72.00191668
7.737,3.8685,10,1:26:01,14.31495,71.99648268
7.737,3.8685,10,1:26:02,14.31772778,71.99104867
7.737,3.8685,10,1:26:03,14.32050556,71.98561466
7.736,3.868,10,1:26:04,14.32328333,71.98018065
7.737,3.8685,10,1:26:05,14.32606111,71.97474664
7.737,3.8685,10,1:26:06,14.32883889,71.96931264
7.735,3.8675,10,1:26:07,14.33161667,71.96387863
7.736,3.868,10,1:26:08,14.33439444,71.95844462
7.737,3.8685,10,1:26:09,14.33717222,71.95301061
7.734,3.867,10,1:26:10,14.33995,71.94757661
7.736,3.868,10,1:26:11,14.34272778,71.9421426
7.736,3.868,10,1:26:12,14.34550556,71.93670859
7.736,3.868,10,1:26:13,14.34828333,71.93127458
7.735,3.8675,10,1:26:14,14.35106111,71.92584058
7.734,3.867,10,1:26:15,14.35383889,71.92040657
7.737,3.8685,10,1:26:16,14.35661667,71.91497256
7.735,3.8675,10,1:26:17,14.35939444,71.90953855
7.734,3.867,10,1:26:18,14.36217222,71.90410455
7.735,3.8675,10,1:26:19,14.36495,71.89867054
7.735,3.8675,10,1:26:20,14.36772778,71.89323653
7.736,3.868,10,1:26:21,14.37050556,71.88780252
